y,u_x,u_y,nu_tilde,nu_t,nu_t_over_nu,wall_distance,du_dy
3.6087555513622430e-02,5.0223810136297633e+00,0.0000000000000000e+00,2.1950701187023101e-03,2.1858240934648637e-03,4.3716481869297276e+01,3.6087555513622430e-02,2.1142681953882857e+01
3.6560671583635455e-02,5.0323186244306095e+00,0.0000000000000000e+00,2.2074857345194547e-03,2.1983427759323295e-03,4.3966855518646589e+01,3.6560671583635455e-02,2.0869306587953361e+01
3.7036176108507290e-02,5.0421774197747133e+00,0.0000000000000000e+00,2.2196955752002328e-03,2.2106523102985508e-03,4.4213046205971011e+01,3.7036176108507290e-02,2.0600083483263916e+01
3.7514051185761357e-02,5.0519576904841186e+00,0.0000000000000000e+00,2.2316986828491560e-03,2.2227518490850308e-03,4.4455036981700616e+01,3.7514051185761357e-02,2.0334884239511666e+01
3.7994278823671082e-02,5.0616597083595698e+00,0.0000000000000000e+00,2.2434941525229010e-03,2.2346405928862874e-03,4.4692811857725744e+01,3.7994278823671082e-02,2.0073584629755715e+01
3.8476840941937318e-02,5.0712837266370210e+00,0.0000000000000000e+00,2.2550811319820971e-03,2.2463177903642739e-03,4.4926355807285475e+01,3.8476840941937318e-02,1.9816064418007954e+01
3.8961719372369058e-02,5.0808299804237196e+00,0.0000000000000000e+00,2.2664588214612847e-03,2.2577827382472787e-03,4.5155654764945574e+01,3.8961719372369058e-02,1.9562207185910665e+01
3.9448895859567450e-02,5.0902986871148395e+00,0.0000000000000000e+00,2.2776264734568818e-03,2.2690347813340154e-03,4.5380695626680307e+01,3.9448895859567450e-02,1.9311900167956992e+01
3.9938352061613107e-02,5.0996900467915980e+00,0.0000000000000000e+00,2.2885833925330151e-03,2.2800733125035483e-03,4.5601466250070963e+01,3.9938352061613107e-02,1.9065034094768635e+01
4.0430069550756655e-02,5.1090042426017108e+00,0.0000000000000000e+00,2.2993289351451347e-03,2.2908977727317341e-03,4.5817955454634678e+01,4.0430069550756655e-02,1.8821503043960547e+01
4.0924029814112584e-02,5.1182414411230068e+00,0.0000000000000000e+00,2.3098625094813263e-03,2.3015076511147879e-03,4.6030153022295757e+01,4.0924029814112584e-02,1.8581204298169723e+01
4.1420214254356116e-02,5.1274017927109901e+00,0.0000000000000000e+00,2.3201835753213040e-03,2.3119024849006095e-03,4.6238049698012190e+01,4.1420214254356116e-02,1.8344038209852442e+01
4.1918604190423550e-02,5.1364854318310629e+00,0.0000000000000000e+00,2.3302916439130843e-03,2.3220818595284807e-03,4.6441637190569608e+01,4.1918604190423550e-02,1.8109908072455255e+01
4.2419180858215472e-02,5.1454924773761235e+00,0.0000000000000000e+00,2.3401862778673586e-03,2.3320454086777262e-03,4.6640908173554521e+01,4.2419180858215472e-02,1.7878719997625012e+01
4.2921925411303269e-02,5.1544230329701932e+00,0.0000000000000000e+00,2.3498670910696365e-03,2.3417928143259327e-03,4.6835856286518656e+01,4.2921925411303269e-02,1.7650382798130522e+01
4.3426818921638681e-02,5.1632771872586911e+00,0.0000000000000000e+00,2.3593337486102527e-03,2.3513238068173302e-03,4.7026476136346602e+01,4.3426818921638681e-02,1.7424807876175691e+01
4.3933842380266402e-02,5.1720550141859567e+00,0.0000000000000000e+00,2.3685859667323386e-03,2.3606381649418913e-03,4.7212763298837821e+01,4.3933842380266402e-02,1.7201909116806746e+01
4.4442976698039774e-02,5.1807565732605960e+00,0.0000000000000000e+00,2.3776235127979336e-03,2.3697357160257682e-03,4.7394714320515362e+01,4.4442976698039774e-02,1.6981602786183430e+01
4.4954202706339520e-02,5.1893819098091676e+00,0.0000000000000000e+00,2.3864462052723971e-03,2.3786163360336333e-03,4.7572326720672663e+01,4.4954202706339520e-02,1.6763807434387672e+01
4.5467501157795354e-02,5.1979310552187394e+00,0.0000000000000000e+00,2.3950539137273233e-03,2.3872799496835137e-03,4.7745598993670271e+01,4.5467501157795354e-02,1.6548443802635120e+01
4.5982852727010706e-02,5.2064040271688121e+00,0.0000000000000000e+00,2.4034465588622048e-03,2.3957265305747178e-03,4.7914530611494357e+01,4.5982852727010706e-02,1.6335434734545743e+01
4.6500238011290274e-02,5.2148008298530542e+00,0.0000000000000000e+00,2.4116241125451024e-03,2.4039561013294557e-03,4.8079122026589111e+01,4.6500238011290274e-02,1.6124705091364376e+01
4.7019637531370520e-02,5.2231214541913218e+00,0.0000000000000000e+00,2.4195865978726026e-03,2.4119687337487506e-03,4.8239374674975011e+01,4.7019637531370520e-02,1.5916181670873812e+01
4.7541031732153120e-02,5.2313658780323866e+00,0.0000000000000000e+00,2.4273340892493984e-03,2.4197645489832708e-03,4.8395290979665411e+01,4.7541031732153120e-02,1.5709793129854006e+01
4.8064400983441051e-02,5.2395340663477805e+00,0.0000000000000000e+00,2.4348667124878217e-03,2.4273437177196933e-03,4.8546874354393864e+01,4.8064400983441051e-02,1.5505469909862768e+01
4.8589725580677839e-02,5.2476259714171603e+00,0.0000000000000000e+00,2.4421846449277237e-03,2.4347064603832615e-03,4.8694129207665227e+01,4.8589725580677839e-02,1.5303144166233324e+01
4.9116985745689304e-02,5.2556415330055799e+00,0.0000000000000000e+00,2.4492881155770943e-03,2.4418530473571719e-03,4.8837060947143435e+01,4.9116985745689304e-02,1.5102749700104141e+01
4.9646161627428242e-02,5.2635806785330335e+00,0.0000000000000000e+00,2.4561774052738639e-03,2.4487837992194662e-03,4.8975675984389319e+01,4.9646161627428242e-02,1.4904221893323665e+01
5.0177233302721815e-02,5.2714433232366309e+00,0.0000000000000000e+00,2.4628528468693600e-03,2.4554990869981278e-03,4.9109981739962549e+01,5.0177233302721815e-02,1.4707497646134470e+01
5.0710180777021586e-02,5.2792293703257664e+00,0.0000000000000000e+00,2.4693148254339107e-03,2.4619993324450774e-03,4.9239986648901549e+01,5.0710180777021586e-02,1.4512515317477664e+01
5.1244983985156402e-02,5.2869387111305972e+00,0.0000000000000000e+00,2.4755637784851380e-03,2.4682850083298084e-03,4.9365700166596163e+01,5.1244983985156402e-02,1.4319214667797496e+01
5.1781622792087714e-02,5.2945712252441828e+00,0.0000000000000000e+00,2.4816001962394965e-03,2.4743566387534044e-03,4.9487132775068083e+01,5.1781622792087714e-02,1.4127536804262490e+01
5.2320076993667780e-02,5.3021267806585959e+00,0.0000000000000000e+00,2.4874246218876839e-03,2.4802147994837445e-03,4.9604295989674888e+01,5.2320076993667780e-02,1.3937424128273051e+01
5.2860326317400223e-02,5.3096052338953319e+00,0.0000000000000000e+00,2.4930376518945358e-03,2.4858601183126668e-03,4.9717202366253332e+01,5.2860326317400223e-02,1.3748820285165493e+01
5.3402350423203383e-02,5.3170064301303128e+00,0.0000000000000000e+00,2.4984399363241140e-03,2.4912932754359708e-03,4.9825865508719417e+01,5.3402350423203383e-02,1.3561670116007008e+01
5.3946128904176008e-02,5.3243302033138074e+00,0.0000000000000000e+00,2.5036321791906849e-03,2.4965150038570917e-03,4.9930300077141830e+01,5.3946128904176008e-02,1.3375919611428799e+01
5.4491641287365611e-02,5.3315763762855628e+00,0.0000000000000000e+00,2.5086151388363761e-03,2.5015260898153908e-03,5.0030521796307816e+01,5.4491641287365611e-02,1.3191515867388262e+01
5.5038867034539342e-02,5.3387447608854552e+00,0.0000000000000000e+00,2.5133896283363105e-03,2.5063273732399893e-03,5.0126547464799785e+01,5.5038867034539342e-02,1.3008407042789258e+01
5.5587785542957069e-02,5.3458351580599359e+00,0.0000000000000000e+00,2.5179565159320731e-03,2.5109197482301331e-03,5.0218394964602659e+01,5.5587785542957069e-02,1.2826542318889551e+01
5.6138376146147230e-02,5.3528473579646096e+00,0.0000000000000000e+00,2.5223167254944416e-03,2.5153041635631482e-03,5.0306083271262963e+01,5.6138376146147230e-02,1.2645871860456282e+01
5.6690618114684801e-02,5.3597811400631974e+00,0.0000000000000000e+00,2.5264712370163247e-03,2.5194816232310445e-03,5.0389632464620888e+01,5.6690618114684801e-02,1.2466346778553088e+01
5.7244490656971785e-02,5.3666362732232216e+00,0.0000000000000000e+00,2.5304210871369540e-03,2.5234531870069305e-03,5.0469063740138608e+01,5.7244490656971785e-02,1.2287919094982499e+01
5.7799972920020017e-02,5.3734125158086883e+00,0.0000000000000000e+00,2.5341673696984072e-03,2.5272199710424286e-03,5.0544399420848571e+01,5.7799972920020017e-02,1.2110541708239907e+01
5.8357043990236272e-02,5.3801096157700767e+00,0.0000000000000000e+00,2.5377112363356357e-03,2.5307831484973667e-03,5.0615662969947330e+01,5.8357043990236272e-02,1.1934168361015509e+01
5.8915682894209613e-02,5.3867273107319535e+00,0.0000000000000000e+00,2.5410538971012068e-03,2.5341439502030634e-03,5.0682879004061263e+01,5.8915682894209613e-02,1.1758753609146879e+01
5.9475868599501019e-02,5.3932653280785017e+00,0.0000000000000000e+00,2.5441966211260979e-03,2.5373036653606349e-03,5.0746073307212697e+01,5.9475868599501019e-02,1.1584252791999461e+01
6.0037580015435327e-02,5.3997233850373005e+00,0.0000000000000000e+00,2.5471407373179392e-03,2.5402636422758307e-03,5.0805272845516612e+01,6.0037580015435327e-02,1.1410622004257675e+01
6.0600795993895187e-02,5.4061011887616726e+00,0.0000000000000000e+00,2.5498876350981813e-03,2.5430252891319480e-03,5.0860505782638960e+01,6.0600795993895187e-02,1.1237818069047535e+01
6.1165495330117371e-02,5.4123984364119249e+00,0.0000000000000000e+00,2.5524387651798160e-03,2.5455900748025664e-03,5.0911801496051325e+01,6.1165495330117371e-02,1.1065798512432593e+01
6.1731656763491016e-02,5.4186148152358333e+00,0.0000000000000000e+00,2.5547956403873489e-03,2.5479595297058736e-03,5.0959190594117473e+01,6.1731656763491016e-02,1.0894521539176822e+01
6.2299258978358175e-02,5.4247500026487003e+00,0.0000000000000000e+00,2.5569598365208748e-03,2.5501352467025263e-03,5.1002704934050520e+01,6.2299258978358175e-02,1.0723946009820793e+01
6.2868280604816237e-02,5.4308036663133663e+00,0.0000000000000000e+00,2.5589329932662226e-03,2.5521188820391066e-03,5.1042377640782128e+01,6.2868280604816237e-02,1.0554031419012972e+01
6.3438700219522609e-02,5.4367754642205330e+00,0.0000000000000000e+00,2.5607168151533296e-03,2.5539121563394052e-03,5.1078243126788102e+01,6.3438700219522609e-02,1.0384737875120663e+01
6.4010496346501175e-02,5.4426650447697851e+00,0.0000000000000000e+00,2.5623130725651241e-03,2.5555168556459056e-03,5.1110337112918110e+01,6.4010496346501175e-02,1.0216026081047858e+01
6.4583647457950963e-02,5.4484720468517009e+00,0.0000000000000000e+00,2.5637236027994453e-03,2.5569348325140775e-03,5.1138696650281545e+01,6.4583647457950963e-02,1.0047857316317277e+01
6.5158131975056557e-02,5.4541960999314769e+00,0.0000000000000000e+00,2.5649503111866852e-03,2.5581680071622499e-03,5.1163360143244994e+01,6.5158131975056557e-02,9.8801934203820565e+00
6.5733928268800562e-02,5.4598368241344826e+00,0.0000000000000000e+00,2.5659951722661256e-03,2.5592183686801158e-03,5.1184367373602313e+01,6.5733928268800562e-02,9.7129967771434167e+00
6.6311014660778003e-02,5.4653938303341834e+00,0.0000000000000000e+00,2.5668602310241935e-03,2.5600879762991847e-03,5.1201759525983690e+01,6.6311014660778003e-02,9.5462303007352602e+00
6.6889369424012357e-02,5.4708667202429213e+00,0.0000000000000000e+00,2.5675476041981471e-03,2.5607789607287727e-03,5.1215579214575449e+01,6.6889369424012357e-02,9.3798574225238553e+00
6.7468970783773702e-02,5.4762550865060113e+00,0.0000000000000000e+00,2.5680594816490940e-03,2.5612935255615197e-03,5.1225870511230390e+01,6.7468970783773702e-02,9.2138420793671685e+00
6.8049796918398436e-02,5.4815585127996611e+00,0.0000000000000000e+00,2.5683981278085905e-03,2.5616339487527715e-03,5.1232678975055428e+01,6.8049796918398436e-02,9.0481487031165670e+00
6.8631825960110845e-02,5.4867765739332537e+00,0.0000000000000000e+00,2.5685658832035555e-03,2.5618025841786514e-03,5.1236051683573024e+01,6.8631825960110845e-02,8.8827422114190995e+00
6.9215035995846511e-02,5.4919088359565302e+00,0.0000000000000000e+00,2.5685651660647159e-03,2.5618018632781255e-03,5.1236037265562508e+01,6.9215035995846511e-02,8.7175879997848824e+00
6.9799405068077178e-02,5.4969548562722581e+00,0.0000000000000000e+00,2.5683984740244178e-03,2.5616342967849947e-03,5.1232685935699891e+01,6.9799405068077178e-02,8.5526519350032686e+00
7.0384911175637610e-02,5.5019141837549776e+00,0.0000000000000000e+00,2.5680683859102909e-03,2.5613024765563999e-03,5.1226049531127998e+01,7.0384911175637610e-02,8.3879003498723250e+00
7.0971532274553772e-02,5.5067863588764645e+00,0.0000000000000000e+00,2.5675775636420559e-03,2.5608090775052286e-03,5.1216181550104572e+01,7.0971532274553772e-02,8.2233000393125621e+00
7.1559246278872821e-02,5.5115709138385718e+00,0.0000000000000000e+00,2.5669287542396590e-03,2.5601568596447175e-03,5.1203137192894346e+01,7.1559246278872821e-02,8.0588182578985652e+00
7.2148031061494700e-02,5.5162673727141360e+00,0.0000000000000000e+00,2.5661247919519857e-03,2.5593486702546200e-03,5.1186973405092395e+01,7.2148031061494700e-02,7.8944227188112563e+00
7.2737864455005102e-02,5.5208752515966788e+00,0.0000000000000000e+00,2.5651686005166352e-03,2.5583874461795322e-03,5.1167748923590644e+01,7.2737864455005102e-02,7.7300815942999179e+00
7.3328724252510163e-02,5.5253940587596757e+00,0.0000000000000000e+00,2.5640631955626734e-03,2.5572762162714324e-03,5.1145524325428646e+01,7.3328724252510163e-02,7.5657635176557960e+00
7.3920588208472457e-02,5.5298232948261647e+00,0.0000000000000000e+00,2.5628116871700187e-03,2.5560181039902190e-03,5.1120362079804380e+01,7.3920588208472457e-02,7.4014375867700437e+00
7.4513434039548535e-02,5.5341624529495634e+00,0.0000000000000000e+00,2.5614172826010796e-03,2.5546163301780229e-03,5.1092326603560458e+01,7.4513434039548535e-02,7.2370733693369402e+00
7.5107239425427977e-02,5.5384110190065590e+00,0.0000000000000000e+00,2.5598832892226942e-03,2.5530742160255028e-03,5.1061484320510054e+01,7.5107239425427977e-02,7.0726409097387659e+00
7.5701982009673596e-02,5.5425684718029933e+00,0.0000000000000000e+00,2.5582131176392531e-03,2.5513951862511826e-03,5.1027903725023648e+01,7.5701982009673596e-02,6.9081107376860018e+00
7.6297639400563277e-02,5.5466342832937210e+00,0.0000000000000000e+00,2.5564102850612887e-03,2.5495827725183248e-03,5.0991655450366494e+01,7.6297639400563277e-02,6.7434538786883422e+00
7.6894189171932872e-02,5.5506079188174429e+00,0.0000000000000000e+00,2.5544784189379501e-03,2.5476406171179638e-03,5.0952812342359273e+01,7.6894189171932872e-02,6.5786418664210942e+00
7.7491608864020733e-02,5.5544888373476136e+00,0.0000000000000000e+00,2.5524212608867324e-03,2.5455724769517397e-03,5.0911449539034791e+01,7.7491608864020733e-02,6.4136467570688183e+00
7.8089875984313037e-02,5.5582764917605045e+00,0.0000000000000000e+00,2.5502426709599064e-03,2.5433822278542470e-03,5.0867644557084937e+01,7.8089875984313037e-02,6.2484411457289752e+00
7.8688968008390869e-02,5.5619703291216398e+00,0.0000000000000000e+00,2.5479466322945099e-03,2.5410738693021065e-03,5.0821477386042126e+01,7.8688968008390869e-02,6.0829981849674368e+00
7.9288862380778147e-02,5.5655697909918143e+00,0.0000000000000000e+00,2.5455372562019139e-03,2.5386515295661434e-03,5.0773030591322865e+01,7.9288862380778147e-02,5.9172916056295435e+00
7.9889536515790810e-02,5.5690743137540188e+00,0.0000000000000000e+00,2.5430187877643817e-03,2.5361194713745486e-03,5.0722389427490974e+01,7.9889536515790810e-02,5.7512957400094820e+00
8.0490967798387172e-02,5.5724833289626243e+00,0.0000000000000000e+00,2.5403956120202470e-03,2.5334820981691834e-03,5.0669641963383668e+01,8.0490967798387172e-02,5.5849855474752985e+00
8.1093133585019378e-02,5.5757962637162803e+00,0.0000000000000000e+00,2.5376722608373590e-03,2.5307439610553128e-03,5.0614879221106257e+01,8.1093133585019378e-02,5.4183366427068904e+00
8.1696011204485899e-02,5.5790125410560298e+00,0.0000000000000000e+00,2.5348534205973513e-03,2.5279097665681046e-03,5.0558195331362093e+01,8.1696011204485899e-02,5.2513253266351967e+00
8.2299577958785120e-02,5.5821315803902465e+00,0.0000000000000000e+00,2.5319439408428021e-03,2.5249843854089097e-03,5.0499687708178193e+01,8.2299577958785120e-02,5.0839286202508447e+00
8.2903811123969870e-02,5.5851527979480728e+00,0.0000000000000000e+00,2.5289488440777513e-03,2.5219728623429838e-03,5.0439457246859675e+01,8.2903811123969870e-02,4.9161243014505089e+00
8.3508687951002997e-02,5.5880756072631561e+00,0.0000000000000000e+00,2.5258733369625790e-03,2.5188804275011276e-03,5.0377608550022551e+01,8.3508687951002997e-02,4.7478909450410356e+00
8.4114185666613869e-02,5.5908994196895172e+00,0.0000000000000000e+00,2.5227228232116887e-03,2.5157125093955859e-03,5.0314250187911718e+01,8.4114185666613869e-02,4.5792079661159732e+00
8.4720281474155668e-02,5.5936236449515784e+00,0.0000000000000000e+00,2.5195029185936663e-03,2.5124747500523195e-03,5.0249495001046391e+01,8.4720281474155668e-02,4.4100556669773141e+00
8.5326952554463834e-02,5.5962476917304036e+00,0.0000000000000000e+00,2.5162194685589001e-03,2.5091730227878336e-03,5.0183460455756673e+01,8.5326952554463834e-02,4.2404152878216337e+00
8.5934176066715079e-02,5.5987709682884059e+00,0.0000000000000000e+00,2.5128785691948541e-03,2.5058134533350084e-03,5.0116269066700163e+01,8.5934176066715079e-02,4.0702690613970844e+00
8.6541929149287378e-02,5.6011928831348232e+00,0.0000000000000000e+00,2.5094865924585544e-03,2.5024024452732674e-03,5.0048048905465343e+01,8.6541929149287378e-02,3.8996002718395175e+00
8.7150188920620680e-02,5.6035128457344348e+00,0.0000000000000000e+00,2.5060502169982168e-03,2.4989467110829704e-03,4.9978934221659408e+01,8.7150188920620680e-02,3.7283933179205633e+00
8.7758932480078378e-02,5.6057302672620857e+00,0.0000000000000000e+00,2.5025764664141975e-03,2.4954533106854430e-03,4.9909066213708854e+01,8.7758932480078378e-02,3.5566337808868411e+00
8.8368136908809514e-02,5.6078445614056793e+00,0.0000000000000000e+00,2.4990727576287772e-03,2.4919297001543511e-03,4.9838594003087017e+01,8.8368136908809514e-02,3.3843084969648771e+00
8.8977779270611679e-02,5.6098551452202701e+00,0.0000000000000000e+00,2.4955469633146537e-03,2.4883837945722563e-03,4.9767675891445123e+01,8.8977779270611679e-02,3.2114056345426434e+00
8.9587836612794527e-02,5.6117614400358571e+00,0.0000000000000000e+00,2.4920074943919897e-03,2.4848240510786540e-03,4.9696481021573078e+01,8.9587836612794527e-02,3.0379147756693783e+00
9.0198285967043934e-02,5.6135628724210660e+00,0.0000000000000000e+00,2.4884634120255784e-03,2.4812595815982609e-03,4.9625191631965215e+01,9.0198285967043934e-02,2.8638270009005282e+00
9.0809104350286732e-02,5.6152588752040655e+00,0.0000000000000000e+00,2.4849245844460509e-03,2.4777003106663973e-03,4.9554006213327945e+01,9.0809104350286732e-02,2.6891349754978364e+00
9.1420268765556020e-02,5.6168488885504013e+00,0.0000000000000000e+00,2.4814019144627870e-03,2.4741572043759535e-03,4.9483144087519065e+01,9.1420268765556020e-02,2.5138330327426957e+00
9.2031756202856987e-02,5.6183323610938265e+00,0.0000000000000000e+00,2.4779076831697266e-03,2.4706426162229441e-03,4.9412852324458882e+01,9.2031756202856987e-02,2.3379172458535322e+00
9.2643543640033257e-02,5.6197087511093207e+00,0.0000000000000000e+00,2.4744560937003694e-03,2.4671708342151612e-03,4.9343416684303222e+01,9.2643543640033257e-02,2.1613854714250920e+00
9.3255608043633587e-02,5.6209775277033369e+00,0.0000000000000000e+00,2.4710641778424038e-03,2.4637589930409354e-03,4.9275179860818703e+01,9.3255608043633587e-02,1.9842373293977289e+00
9.3867926369779142e-02,5.6221381719674293e+00,0.0000000000000000e+00,2.4677534000027397e-03,2.4604286878154337e-03,4.9208573756308674e+01,9.3867926369779142e-02,1.8064740468043965e+00
9.4480475565031002e-02,5.6231901779809430e+00,0.0000000000000000e+00,2.4645526868805872e-03,2.4572090221750254e-03,4.9144180443500503e+01,9.4480475565031002e-02,1.6280980179426479e+00
9.5093232567258199e-02,5.6241330534279550e+00,0.0000000000000000e+00,2.4615045297711425e-03,2.4541427476236360e-03,4.9082854952472715e+01,9.5093232567258199e-02,1.4491119024796717e+00
9.5706174306505909e-02,5.6249663194947743e+00,0.0000000000000000e+00,2.4586772841144544e-03,2.4512986377454747e-03,4.9025972754909489e+01,9.5706174306505909e-02,1.2695192043865973e+00
9.6319277705864112e-02,5.6256895121953043e+00,0.0000000000000000e+00,2.4561734664011090e-03,2.4487798367400734e-03,4.8975596734801464e+01,9.6319277705864112e-02,1.0893383714010270e+00
9.6932519682336349e-02,5.6263021995609188e+00,0.0000000000000000e+00,2.4540478130298665e-03,2.4466414273402199e-03,4.8932828546804394e+01,9.6932519682336349e-02,9.0862158186973829e-01
9.7545877147708779e-02,5.6268040060210147e+00,0.0000000000000000e+00,2.4523050712677843e-03,2.4448882028307575e-03,4.8897764056615145e+01,9.7545877147708779e-02,7.2744890538342588e-01
9.8159327009419525e-02,5.6271946224495624e+00,0.0000000000000000e+00,2.4509469135939885e-03,2.4435218603262136e-03,4.8870437206524272e+01,9.8159327009419525e-02,5.4590944425217458e-01
9.8772846171428008e-02,5.6274738074070987e+00,0.0000000000000000e+00,2.4499749232629450e-03,2.4425440040764619e-03,4.8850880081529233e+01,9.8772846171428008e-02,3.6409372818798147e-01
9.9386411535084554e-02,5.6276413878238767e+00,0.0000000000000000e+00,2.4493906090318420e-03,2.4419561601989720e-03,4.8839123203979440e+01,9.9386411535084554e-02,1.8209319106153998e-01
9.9999999999999992e-02,5.6276972595576602e+00,0.0000000000000000e+00,2.4491953947123387e-03,2.4417597660964623e-03,4.8835195321929241e+01,9.9999999999999992e-02,2.1827872842550278e-11
1.0061358846491544e-01,5.6276413878239042e+00,0.0000000000000000e+00,2.4493906090318450e-03,2.4419561601989751e-03,4.8839123203979497e+01,9.9386411535084568e-02,-1.8209319101788424e-01
1.0122715382857200e-01,5.6274738074071529e+00,0.0000000000000000e+00,2.4499749232629515e-03,2.4425440040764684e-03,4.8850880081529368e+01,9.8772846171428008e-02,-3.6409372814523522e-01
1.0184067299058047e-01,5.6271946224496432e+00,0.0000000000000000e+00,2.4509469135939989e-03,2.4435218603262240e-03,4.8870437206524478e+01,9.8159327009419539e-02,-5.4590944420669985e-01
1.0245412285229122e-01,5.6268040060211240e+00,0.0000000000000000e+00,2.4523050712677991e-03,2.4448882028307718e-03,4.8897764056615436e+01,9.7545877147708793e-02,-7.2744890533795115e-01
1.0306748031766365e-01,5.6263021995610556e+00,0.0000000000000000e+00,2.4540478130298839e-03,2.4466414273402368e-03,4.8932828546804735e+01,9.6932519682336363e-02,-9.0862158182699204e-01
1.0368072229413590e-01,5.6256895121954660e+00,0.0000000000000000e+00,2.4561734664011294e-03,2.4487798367400933e-03,4.8975596734801861e+01,9.6319277705864112e-02,-1.0893383713600997e+00
1.0429382569349409e-01,5.6249663194949608e+00,0.0000000000000000e+00,2.4586772841144774e-03,2.4512986377454977e-03,4.9025972754909951e+01,9.5706174306505923e-02,-1.2695192043465795e+00
1.0490676743274181e-01,5.6241330534281655e+00,0.0000000000000000e+00,2.4615045297711677e-03,2.4541427476236616e-03,4.9082854952473234e+01,9.5093232567258199e-02,-1.4491119024396539e+00
1.0551952443496899e-01,5.6231901779811793e+00,0.0000000000000000e+00,2.4645526868806119e-03,2.4572090221750501e-03,4.9144180443501000e+01,9.4480475565031016e-02,-1.6280980179008111e+00
1.0613207363022087e-01,5.6221381719676913e+00,0.0000000000000000e+00,2.4677534000027645e-03,2.4604286878154584e-03,4.9208573756309164e+01,9.3867926369779142e-02,-1.8064740467607407e+00
1.0674439195636641e-01,5.6209775277036247e+00,0.0000000000000000e+00,2.4710641778424285e-03,2.4637589930409606e-03,4.9275179860819208e+01,9.3255608043633600e-02,-1.9842373293522542e+00
1.0735645635996674e-01,5.6197087511096351e+00,0.0000000000000000e+00,2.4744560937003928e-03,2.4671708342151846e-03,4.9343416684303691e+01,9.2643543640033271e-02,-2.1613854713814362e+00
1.0796824379714301e-01,5.6183323610941676e+00,0.0000000000000000e+00,2.4779076831697483e-03,2.4706426162229658e-03,4.9412852324459315e+01,9.2031756202857001e-02,-2.3379172458107860e+00
1.0857973123444398e-01,5.6168488885507690e+00,0.0000000000000000e+00,2.4814019144628070e-03,2.4741572043759734e-03,4.9483144087519463e+01,9.1420268765556034e-02,-2.5138330326999494e+00
1.0919089564971325e-01,5.6152588752044608e+00,0.0000000000000000e+00,2.4849245844460683e-03,2.4777003106664147e-03,4.9554006213328293e+01,9.0809104350286760e-02,-2.6891349754532712e+00
1.0980171403295608e-01,5.6135628724214870e+00,0.0000000000000000e+00,2.4884634120255940e-03,2.4812595815982765e-03,4.9625191631965528e+01,9.0198285967043934e-02,-2.8638270008605105e+00
1.1041216338720546e-01,5.6117614400363030e+00,0.0000000000000000e+00,2.4920074943920022e-03,2.4848240510786670e-03,4.9696481021573334e+01,8.9587836612794555e-02,-3.0379147756311795e+00
1.1102222072938830e-01,5.6098551452207381e+00,0.0000000000000000e+00,2.4955469633146632e-03,2.4883837945722663e-03,4.9767675891445322e+01,8.8977779270611707e-02,-3.2114056345053541e+00
1.1163186309119047e-01,5.6078445614061723e+00,0.0000000000000000e+00,2.4990727576287837e-03,2.4919297001543576e-03,4.9838594003087152e+01,8.8368136908809541e-02,-3.3843084969239499e+00
1.1224106751992163e-01,5.6057302672626035e+00,0.0000000000000000e+00,2.5025764664142014e-03,2.4954533106854469e-03,4.9909066213708932e+01,8.7758932480078378e-02,-3.5566337808477329e+00
1.1284981107937930e-01,5.6035128457349739e+00,0.0000000000000000e+00,2.5060502169982173e-03,2.4989467110829709e-03,4.9978934221659415e+01,8.7150188920620708e-02,-3.7283933178860025e+00
1.1345807085071261e-01,5.6011928831353845e+00,0.0000000000000000e+00,2.5094865924585523e-03,2.5024024452732652e-03,5.0048048905465301e+01,8.6541929149287405e-02,-3.8996002718031377e+00
1.1406582393328490e-01,5.5987709682889895e+00,0.0000000000000000e+00,2.5128785691948467e-03,2.5058134533350010e-03,5.0116269066700021e+01,8.5934176066715107e-02,-4.0702690613616141e+00
1.1467304744553618e-01,5.5962476917310076e+00,0.0000000000000000e+00,2.5162194685588901e-03,2.5091730227878237e-03,5.0183460455756475e+01,8.5326952554463834e-02,-4.2404152877879824e+00
1.1527971852584434e-01,5.5936236449522028e+00,0.0000000000000000e+00,2.5195029185936533e-03,2.5124747500523065e-03,5.0249495001046128e+01,8.4720281474155668e-02,-4.4100556669454818e+00
1.1588581433338613e-01,5.5908994196901611e+00,0.0000000000000000e+00,2.5227228232116705e-03,2.5157125093955676e-03,5.0314250187911348e+01,8.4114185666613883e-02,-4.5792079660859599e+00
1.1649131204899699e-01,5.5880756072638178e+00,0.0000000000000000e+00,2.5258733369625569e-03,2.5188804275011055e-03,5.0377608550022110e+01,8.3508687951003024e-02,-4.7478909450101128e+00
1.1709618887603013e-01,5.5851527979487541e+00,0.0000000000000000e+00,2.5289488440777257e-03,2.5219728623429583e-03,5.0439457246859163e+01,8.2903811123969884e-02,-4.9161243014168576e+00
1.1770042204121488e-01,5.5821315803909481e+00,0.0000000000000000e+00,2.5319439408427722e-03,2.5249843854088794e-03,5.0499687708177582e+01,8.2299577958785133e-02,-5.0839286202153744e+00
1.1830398879551410e-01,5.5790125410567537e+00,0.0000000000000000e+00,2.5348534205973175e-03,2.5279097665680704e-03,5.0558195331361404e+01,8.1696011204485913e-02,-5.2513253265997264e+00
1.1890686641498061e-01,5.5757962637170246e+00,0.0000000000000000e+00,2.5376722608373209e-03,2.5307439610552747e-03,5.0614879221105490e+01,8.1093133585019406e-02,-5.4183366426750581e+00
