# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 1.0816491931413852e-04 2.1591733149028442e-03
0002 1.0816419495169590e-04 2.0415385736384946e-03
0003 1.0816347560663653e-04 1.9290391936582982e-03
0004 1.0816275975376291e-04 1.8212269482155311e-03
0005 1.0816204634636513e-04 1.7177901750882918e-03
0006 1.0816133467436931e-04 1.6185143410171639e-03
0007 1.0816062426455015e-04 1.5232515898021058e-03
0008 1.0815991480582173e-04 1.4318973292483954e-03
0009 1.0815920610319861e-04 1.3443762171081995e-03
0010 1.0815849803766638e-04 1.2606278863072971e-03
0011 1.0815779054546834e-04 1.1806000525151458e-03
0012 1.0815708359619602e-04 1.1042414273439449e-03
0013 1.0815637718371070e-04 1.0314993618081227e-03
0014 1.0815567131470321e-04 9.6231599520621566e-04
0015 1.0815496600566643e-04 8.9662852479294815e-04
0016 1.0815426127677799e-04 8.3436766704540397e-04
0017 1.0815355715073496e-04 7.7545796759599303e-04
0018 1.0815285364768568e-04 7.1981776444967835e-04
0019 1.0815215078966124e-04 6.6736185474742431e-04
0020 1.0815144859489035e-04 6.1799993560419247e-04
0021 1.0815074707977493e-04 5.7163906035053922e-04
0022 1.0815004625764489e-04 5.2818464143464890e-04
0023 1.0814934614106802e-04 4.8754141623354570e-04
0024 1.0814864673900693e-04 4.4961382330507377e-04
0025 1.0814794805926008e-04 4.1430759927311625e-04
0026 1.0814725010635313e-04 3.8152984770721445e-04
0027 1.0814655288388928e-04 3.5119113296109959e-04
0028 1.0814585639403041e-04 3.2320517345086334e-04
0029 1.0814516063624690e-04 2.9748905295213179e-04
0030 1.0814446561047525e-04 2.7396439805980313e-04
0031 1.0814377131453967e-04 2.5255589537392015e-04
0032 1.0814307774524995e-04 2.3319112785624135e-04
0033 1.0814238489951717e-04 2.1580012357258531e-04
0034 1.0814169277181189e-04 2.0031242393198486e-04
0035 1.0814100135747284e-04 1.8665580273544556e-04
0036 1.0814031065164105e-04 1.7475319593181538e-04
0037 1.0813962064754905e-04 1.6451888146435376e-04
0038 1.0813893133904285e-04 1.5585750204737077e-04
0039 1.0813824271913815e-04 1.4866134597888827e-04
0040 1.0813755478126281e-04 1.4281063924696051e-04
0041 1.0813686751872786e-04 1.3817466484702671e-04
0042 1.0813618092357256e-04 1.3461519860374915e-04
0043 1.0813549498911780e-04 1.3199127342196411e-04
0044 1.0813480970859315e-04 1.3016384273042934e-04
0045 1.0813412507323601e-04 1.2900042487362174e-04
0046 1.0813344107659338e-04 1.2837906501391279e-04
