# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 5.7660937678070078e-04 1.4109770088548844e-02
0002 5.7639903880067189e-04 1.3144813355027441e-02
0003 5.7619216033427028e-04 1.2168336696639484e-02
0004 5.7598792851208452e-04 1.1206071077011435e-02
0005 5.7578576058870822e-04 1.0275465747325026e-02
0006 5.7558523149714652e-04 9.3879091695874464e-03
0007 5.7538602603958249e-04 8.5503748015776787e-03
0008 5.7518790689567131e-04 7.7666405219508836e-03
0009 5.7499069287609542e-04 7.0381919065602757e-03
0010 5.7479424394777366e-04 6.3648912533050073e-03
0011 5.7459845071936824e-04 5.7454724877222616e-03
0012 5.7440322697751894e-04 5.1779069834555881e-03
0013 5.7420850427819992e-04 4.6596731199864145e-03
0014 5.7401422798944543e-04 4.1879542666472562e-03
0015 5.7382035432499952e-04 3.7597832115479572e-03
0016 5.7362684811187840e-04 3.3721467646673706e-03
0017 5.7343368107275216e-04 3.0220604378953225e-03
0018 5.7324083047837989e-04 2.7066208066473013e-03
0019 5.7304827811327323e-04 2.4230412677403220e-03
0020 5.7285600942091116e-04 2.1686751108941213e-03
0021 5.7266401284219006e-04 1.9410294323310351e-03
0022 5.7247227925619876e-04 1.7377718958241559e-03
0023 5.7228080154857186e-04 1.5567323857448002e-03
0024 5.7208957423647013e-04 1.3959005428040177e-03
0025 5.7189859316226696e-04 1.2534204061900004e-03
0026 5.7170785524991317e-04 1.1275827977267087e-03
0027 5.7151735829200350e-04 1.0168159039672640e-03
0028 5.7132710078246424e-04 9.1967467004904825e-04
0029 5.7113708175935947e-04 8.3482935773543712e-04
0030 5.7094730069954277e-04 7.6105397789944722e-04
0031 5.7075775740894424e-04 6.9721490781440181e-04
0032 5.7056845194342889e-04 6.4226067718437950e-04
0033 5.7037938454099018e-04 5.9521345601356451e-04
0034 5.7019055556735258e-04 5.5516285223477276e-04
0035 5.7000196546558150e-04 5.2126232326369466e-04
0036 5.6981361472416064e-04 4.9272802979700167e-04
0037 5.6962550384429857e-04 4.6883953850177825e-04
0038 5.6943763331988861e-04 4.4894142149632733e-04
0039 5.6925000361492887e-04 4.3244468639463984e-04
0040 5.6906261515462706e-04 4.1882720539629034e-04
0041 5.6887546831151093e-04 4.0763250707202229e-04
0042 5.6868856339900955e-04 3.9846688169275536e-04
0043 5.6850190066990997e-04 3.9099494765854845e-04
0044 5.6831548030833879e-04 3.8493410334233260e-04
0045 5.6812930243300378e-04 3.8004841486367072e-04
0046 5.6794336709563851e-04 3.7614233587258749e-04
0047 5.6775767428414469e-04 3.7305466710195657e-04
0048 5.6757222391954710e-04 3.7065298772981988e-04
0049 5.6738701586565290e-04 3.6882872160323601e-04
0050 5.6720204992683377e-04 3.6749284118756743e-04
0051 5.6701732585371365e-04 3.6657224792992210e-04
0052 5.6683284334507853e-04 3.6600675471426270e-04
0053 5.6664860205466491e-04 3.6574661386149123e-04
0054 5.6646460159032544e-04 3.6575049365717452e-04
0055 5.6628084152133380e-04 3.6598387286127264e-04
0056 5.6609732137998946e-04 3.6641773006200647e-04
0057 5.6591404066504126e-04 3.6702751337358612e-04
0058 5.6573099884588184e-04 3.6779231528885728e-04
0059 5.6554819536436718e-04 3.6869421395379823e-04
0060 5.6536562963844475e-04 3.6971775109026289e-04
0061 5.6518330106521467e-04 3.7084951521279449e-04
0062 5.6500120902163353e-04 3.7207780152925368e-04
0063 5.6481935286932104e-04 3.7339234944334151e-04
0064 5.6463773195375064e-04 3.7478411613580390e-04
0065 5.6445634560969274e-04 3.7624510308047361e-04
0066 5.6427519315982758e-04 3.7776820173336445e-04
0067 5.6409427391723558e-04 3.7934707779980527e-04
0068 5.6391358718847057e-04 3.8097607077663780e-04
0069 5.6373313227284043e-04 3.8265009748961887e-04
0070 5.6355290846471083e-04 3.8436458780429216e-04
0071 5.6337291505346022e-04 3.8611541971093330e-04
0072 5.6319315132690177e-04 3.8789886658994457e-04
0073 5.6301361656871266e-04 3.8971154507869935e-04
0074 5.6283431006090979e-04 3.9155038433065482e-04
0075 5.6265523108444510e-04 3.9341258855494430e-04
0076 5.6247637892174024e-04 3.9529560720468181e-04
0077 5.6229775285292086e-04 3.9719709553634534e-04
0078 5.6211935215950124e-04 3.9911490923969233e-04
0079 5.6194117612274935e-04 4.0104707547013028e-04
0080 5.6176322402753226e-04 4.0299178142695207e-04
0081 5.6158549515551129e-04 4.0494734283997474e-04
0082 5.6140798879709866e-04 4.0691222050077952e-04
0083 5.6123070423705020e-04 4.0888495867674209e-04
0084 5.6105364076499157e-04 4.1086423093045102e-04
0085 5.6087679767368955e-04 4.1284880172772897e-04
0086 5.6070017425817800e-04 4.1483751377980720e-04
0087 5.6052376981135393e-04 4.1682928023670268e-04
0088 5.6034758363625585e-04 4.1882311142140332e-04
0089 5.6017161502777083e-04 4.2081804614985916e-04
0090 5.5999586329089004e-04 4.2281322832112206e-04
0091 5.5982032773305526e-04 4.2480783402470203e-04
0092 5.5964500765458009e-04 4.2680107464932766e-04
0093 5.5946990236911882e-04 4.2879226082612366e-04
0094 5.5929501118435619e-04 4.3078070424139525e-04
0095 5.5912033341775963e-04 4.3276578486832587e-04
0096 5.5894586837655874e-04 4.3474688661073011e-04
0097 5.5877161538169125e-04 4.3672348900226210e-04
0098 5.5859757374771685e-04 4.3869505827951588e-04
0099 5.5842374279475480e-04 4.4066112128143895e-04
0100 5.5825012924411079e-04 4.4265049173646025e-04
0101 5.5807671713108001e-04 4.4454129824702198e-04
0102 5.5790351354368880e-04 4.4645719519318425e-04
0103 5.5773051786579548e-04 4.4838620340856706e-04
0104 5.5755772946360679e-04 4.5032008122387722e-04
0105 5.5738514768783546e-04 4.5225319239948763e-04
0106 5.5721277188579678e-04 4.5418173735815235e-04
0107 5.5704060138856478e-04 4.5610314540609517e-04
0108 5.5686863552976344e-04 4.5801576210744100e-04
0109 5.5669687363564915e-04 4.5991850534575463e-04
0110 5.5652531502287702e-04 4.6181070631992480e-04
0111 5.5635395902250918e-04 4.6369202119517325e-04
0112 5.5618280494797157e-04 4.6556219773165634e-04
0113 5.5601185211586054e-04 4.6742116111758979e-04
0114 5.5584109984247961e-04 4.6926890701038103e-04
0115 5.5567054744326777e-04 4.7110546499288592e-04
0116 5.5550019422881413e-04 4.7293087730876024e-04
0117 5.5533003950976377e-04 4.7474521130476421e-04
0118 5.5516008259500057e-04 4.7654853463043316e-04
0119 5.5499032279282946e-04 4.7834090693399899e-04
0120 5.5482075940623096e-04 4.8012237253680830e-04
0121 5.5465139173505843e-04 4.8189298234980441e-04
0122 5.5448221908653984e-04 4.8365279627796723e-04
0123 5.5431324074882188e-04 4.8540180169642794e-04
0124 5.5414445602150573e-04 4.8714006363717566e-04
