# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 1.4545129056261555e-04 4.4769259986403367e-03
0002 1.4543797779831098e-04 4.2950978423927253e-03
0003 1.4542467247306474e-04 4.0957534195667604e-03
0004 1.4541136462496075e-04 3.8863404587657596e-03
0005 1.4539804993298229e-04 3.6726969866633188e-03
0006 1.4538472710156074e-04 3.4593500910387576e-03
0007 1.4537139636558021e-04 3.2497608159236351e-03
0008 1.4535805865118515e-04 3.0465248308396567e-03
0009 1.4534471511872638e-04 2.8515374428393281e-03
0010 1.4533136692690266e-04 2.6661287755306677e-03
0011 1.4531801512262095e-04 2.4911748587740316e-03
0012 1.4530466059510497e-04 2.3271890331516051e-03
0013 1.4529130407455083e-04 2.1743966313617232e-03
0014 1.4527794613952089e-04 2.0327968251265100e-03
0015 1.4526458723630289e-04 1.9022127262410106e-03
0016 1.4525122770211801e-04 1.7823327372301118e-03
0017 1.4523786778406167e-04 1.6727443398717044e-03
0018 1.4522450765572150e-04 1.5729616024069768e-03
0019 1.4521114743422424e-04 1.4824476245670238e-03
0020 1.4519778719334362e-04 1.4006331034256156e-03
0021 1.4518442697279766e-04 1.3269310472051039e-03
0022 1.4517106678812585e-04 1.2607495181983410e-03
0023 1.4515770663652599e-04 1.2015011116024749e-03
0024 1.4514434650278983e-04 1.1486113203280207e-03
0025 1.4513098636396155e-04 1.1015250325418567e-03
0026 1.4511762619106653e-04 1.0597113534001220e-03
0027 1.4510426595451024e-04 1.0226676696862597e-03
0028 1.4509090562284750e-04 9.8992218194631312e-04
0029 1.4507754516655867e-04 9.6103553517111842e-04
0030 1.4506418455767622e-04 9.3560169446364402e-04
0031 1.4505082377105143e-04 9.1324778955175813e-04
0032 1.4503746278545206e-04 8.9363353531046589e-04
0033 1.4502410158273948e-04 8.7645017197692703e-04
0034 1.4501074014871797e-04 8.6141877431732605e-04
0035 1.4499737847253896e-04 8.4828846842348966e-04
0036 1.4498401654826500e-04 8.3683443544439490e-04
0037 1.4497065437271415e-04 8.2685595007784976e-04
0038 1.4495729194690968e-04 8.1817409889218943e-04
0039 1.4494392927479614e-04 8.1063002704659804e-04
0040 1.4493056636371229e-04 8.0408277229890974e-04
0041 1.4491720322363629e-04 7.9840762986263341e-04
0042 1.4490383986830475e-04 7.9349438908783080e-04
0043 1.4489047631297531e-04 7.8924588731611235e-04
0044 1.4487711257570883e-04 7.8557643537791836e-04
0045 1.4486374867661402e-04 7.8241059072274815e-04
0046 1.4485038463736883e-04 7.7968227135424893e-04
0047 1.4483702048209303e-04 7.7733341748438935e-04
0048 1.4482365623594694e-04 7.7531304671535079e-04
0049 1.4481029192583934e-04 7.7357664215104772e-04
0050 1.4479692757897331e-04 7.7208540175315672e-04
0051 1.4478356322450821e-04 7.7080541867243337e-04
0052 1.4477019889227142e-04 7.6970706499106007e-04
0053 1.4475683461240372e-04 7.6876475448331644e-04
0054 1.4474347041640602e-04 7.6795622085823467e-04
0055 1.4473010633551440e-04 7.6726212096345572e-04
0056 1.4471674240181803e-04 7.6666583577248272e-04
0057 1.4470337864774119e-04 7.6615294345205626e-04
0058 1.4469001510564086e-04 7.6571111017815531e-04
0059 1.4467665180839659e-04 7.6532965400165581e-04
0060 1.4466328878842314e-04 7.6499940569772838e-04
0061 1.4464992607873773e-04 7.6471267161952862e-04
0062 1.4463656371146758e-04 7.6446273280442634e-04
0063 1.4462320171995248e-04 7.6424383611256932e-04
0064 1.4460984013512591e-04 7.6405126832023329e-04
0065 1.4459647899057546e-04 7.6388090101029858e-04
0066 1.4458311831766057e-04 7.6372924527829983e-04
0067 1.4456975814768695e-04 7.6359340810762313e-04
0068 1.4455639851211358e-04 7.6347090143576179e-04
0069 1.4454303944185011e-04 7.6335958328702374e-04
0070 1.4452968096742151e-04 7.6325786404089942e-04
0071 1.4451632311902031e-04 7.6316415548748735e-04
0072 1.4450296592621935e-04 7.6307727454391020e-04
0073 1.4448960941864920e-04 7.6299618489427908e-04
0074 1.4447625362489731e-04 7.6292004870753567e-04
0075 1.4446289857312082e-04 7.6284817526919662e-04
0076 1.4444954429197450e-04 7.6277986792082689e-04
0077 1.4443619080867538e-04 7.6271467704617959e-04
0078 1.4442283815021173e-04 7.6265218387702369e-04
0079 1.4440948634311511e-04 7.6259204690032356e-04
0080 1.4439613541375901e-04 7.6253396134140527e-04
