# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 1.5436836655852417e-04 3.1918388304250037e-03
0002 1.5437315143231568e-04 3.0119466491885277e-03
0003 1.5437804295639581e-04 2.8197396926473019e-03
0004 1.5438301903057948e-04 2.6214172107343150e-03
0005 1.5438806481579085e-04 2.4217847535666355e-03
0006 1.5439316993975252e-04 2.2245261296941913e-03
0007 1.5439832681253546e-04 2.0324093676173608e-03
0008 1.5440352965899430e-04 1.8474704446012034e-03
0009 1.5440877383105981e-04 1.6711589482528671e-03
0010 1.5441405551549513e-04 1.5044621460341330e-03
0011 1.5441937145041536e-04 1.3480016764381099e-03
0012 1.5442471879040804e-04 1.2021168664296932e-03
0013 1.5443009501442978e-04 1.0669354497300765e-03
0014 1.5443549787691187e-04 9.4242734572800744e-04
0015 1.5444092532755212e-04 8.2846331998573765e-04
0016 1.5444637550625527e-04 7.2485233608163410e-04
0017 1.5445184671890184e-04 6.3138329997198270e-04
0018 1.5445733741246051e-04 5.4786690474740670e-04
0019 1.5446284615568625e-04 4.7417183693701336e-04
0020 1.5446837163262623e-04 4.1025542280161197e-04
0021 1.5447391262979232e-04 3.5618011043005019e-04
0022 1.5447946802903727e-04 3.1208551310402940e-04
0023 1.5448503679205407e-04 2.7808896868373556e-04
0024 1.5449061795116064e-04 2.5407821847075183e-04
0025 1.5449621062956973e-04 2.3945868715105132e-04
0026 1.5450181398602746e-04 2.3301864964498926e-04
0027 1.5450742725725566e-04 2.3305976201784632e-04
0028 1.5451304972833373e-04 2.3773917883632064e-04
0029 1.5451868072937223e-04 2.4539818723114511e-04
0030 1.5452431963703549e-04 2.5472975641404054e-04
0031 1.5452996587396982e-04 2.6479618061295735e-04
0032 1.5453561889482501e-04 2.7496727079112849e-04
0033 1.5454127819317508e-04 2.8484396143566747e-04
0034 1.5454694329452754e-04 2.9418586510722661e-04
0035 1.5455261374983613e-04 3.0286308300729012e-04
0036 1.5455828914450644e-04 3.1081752861448098e-04
0037 1.5456396908266362e-04 3.1803795245608461e-04
0038 1.5456965320793039e-04 3.2454128376467682e-04
0039 1.5457534116087757e-04 3.3036368775175016e-04
0040 1.5458103262307703e-04 3.3555000908328062e-04
0041 1.5458672729066222e-04 3.4015144705428299e-04
0042 1.5459242487490999e-04 3.4422004750223593e-04
0043 1.5459812510207669e-04 3.4780558716847868e-04
0044 1.5460382772135390e-04 3.5095885125295220e-04
0045 1.5460953250306716e-04 3.5372531403656790e-04
0046 1.5461523920277126e-04 3.5614757019742163e-04
0047 1.5462094761976134e-04 3.5826596693876693e-04
0048 1.5462665754808260e-04 3.6011508243032368e-04
0049 1.5463236880517109e-04 3.6172676009530336e-04
0050 1.5463808121426390e-04 3.6313115893156831e-04
0051 1.5464379459982790e-04 3.6435276742431422e-04
0052 1.5464950881347432e-04 3.6541498787642649e-04
0053 1.5465522369179576e-04 3.6633738621329561e-04
0054 1.5466093911524115e-04 3.6713817780645492e-04
0055 1.5466665493926054e-04 3.6783429046525514e-04
0056 1.5467237103830499e-04 3.6843828033171440e-04
0057 1.5467808730423304e-04 3.6896195827141492e-04
0058 1.5468380362307742e-04 3.6941651079748554e-04
0059 1.5468951988952811e-04 3.6981130930210709e-04
0060 1.5469523600457932e-04 3.7015343968795495e-04
0061 1.5470095188357621e-04 3.7044996414863226e-04
0062 1.5470666743749688e-04 3.7070743830343870e-04
0063 1.5471238258413892e-04 3.7093030018199672e-04
0064 1.5471809724475726e-04 3.7112325984735322e-04
0065 1.5472381135900944e-04 3.7129057977073834e-04
0066 1.5472952484880064e-04 3.7143550481195345e-04
0067 1.5473523765883012e-04 3.7155955952429607e-04
0068 1.5474094972190032e-04 3.7166665892898699e-04
0069 1.5474666100036416e-04 3.7175930817418847e-04
0070 1.5475237142627079e-04 3.7183778060541188e-04
0071 1.5475808095948847e-04 3.7190361762726637e-04
0072 1.5476378955203560e-04 3.7195955821532482e-04
0073 1.5476949716659914e-04 3.7200518965084317e-04
0074 1.5477520375963558e-04 3.7204351356831398e-04
0075 1.5478090930488270e-04 3.7207455329927317e-04
0076 1.5478661376082387e-04 3.7209837519985910e-04
0077 1.5479231709743089e-04 3.7211601714748886e-04
0078 1.5479801928631995e-04 3.7212821243473652e-04
0079 1.5480372030580986e-04 3.7213515811870959e-04
0080 1.5480942013126916e-04 3.7213741694037755e-04
0081 1.5481511873380487e-04 3.7213507326488185e-04
0082 1.5482081610204449e-04 3.7212919841961273e-04
0083 1.5482651221299668e-04 3.7211956585938601e-04
0084 1.5483220705079281e-04 3.7210683667692228e-04
0085 1.5483790059815387e-04 3.7209088239023634e-04
0086 1.5484359284683580e-04 3.7207168335923120e-04
0087 1.5484928377547429e-04 3.7205038719899017e-04
0088 1.5485497339107757e-04 3.7202664899959736e-04
0089 1.5486066166667435e-04 3.7200032735329734e-04
0090 1.5486634860211384e-04 3.7197211767969762e-04
0091 1.5487203418790887e-04 3.7194171708137972e-04
0092 1.5487771841948416e-04 3.7191055162866688e-04
0093 1.5488340129387010e-04 3.7187743226100033e-04
0094 1.5488908280208245e-04 3.7184238244262108e-04
0095 1.5489476294641415e-04 3.7180542788591144e-04
0096 1.5490044172262289e-04 3.7176714047613204e-04
0097 1.5490611912873074e-04 3.7172853203470507e-04
0098 1.5491179516688688e-04 3.7168874148253169e-04
0099 1.5491746983548494e-04 3.7164722746057600e-04
0100 1.5492314313558412e-04 3.7160481724054080e-04
0101 1.5492881506506625e-04 3.7156225841894881e-04
0102 1.5493448564298093e-04 3.7151894969306680e-04
0103 1.5494015484790973e-04 3.7147484313485263e-04
0104 1.5494582270135434e-04 3.7143015331112016e-04
0105 1.5495148920008426e-04 3.7138500533608738e-04
0106 1.5495715435079514e-04 3.7133907072512735e-04
0107 1.5496281815581669e-04 3.7129275033521899e-04
0108 1.5496848062258804e-04 3.7124675306485271e-04
0109 1.5497414175835624e-04 3.7119936652999538e-04
0110 1.5497980155812079e-04 3.7115240830478806e-04
0111 1.5498546005121764e-04 3.7110489712364163e-04
0112 1.5499111722724415e-04 3.7105745913055892e-04
0113 1.5499677309488498e-04 3.7100987535259130e-04
0114 1.5500242766671861e-04 3.7096199809841029e-04
0115 1.5500808094585252e-04 3.7091413694352316e-04
0116 1.5501373293620507e-04 3.7086657642976988e-04
0117 1.5501938366559924e-04 3.7081884865617477e-04
0118 1.5502503312085137e-04 3.7077190896292884e-04
0119 1.5503068131772455e-04 3.7072424357482314e-04
0120 1.5503632827053605e-04 3.7067758438132044e-04
0121 1.5504197398194625e-04 3.7063019313235803e-04
0122 1.5504761846134313e-04 3.7058336891485305e-04
0123 1.5505326172186119e-04 3.7053650908935312e-04
0124 1.5505890377023540e-04 3.7048997257040957e-04
0125 1.5506454461508041e-04 3.7044430505278272e-04
0126 1.5507018427066550e-04 3.7039807418538925e-04
0127 1.5507582274177162e-04 3.7035251121195022e-04
0128 1.5508146003494818e-04 3.7030761858361256e-04
0129 1.5508709617998410e-04 3.7026279056003334e-04
0130 1.5509273115945886e-04 3.7021782059956844e-04
0131 1.5509836500234809e-04 3.7017336397370383e-04
0132 1.5510399770799640e-04 3.7012916078693554e-04
0133 1.5510962929685842e-04 3.7008619314418965e-04
0134 1.5511525976565427e-04 3.7004316779007547e-04
0135 1.5512088914041951e-04 3.7000107421123070e-04
0136 1.5512651741456617e-04 3.6995864271010176e-04
0137 1.5513214461622204e-04 3.6991715058058423e-04
0138 1.5513777073965248e-04 3.6987535051426597e-04
0139 1.5514339580122752e-04 3.6983463399774030e-04
0140 1.5514901981400207e-04 3.6979418923419272e-04
0141 1.5515464278338350e-04 3.6975506522257245e-04
0142 1.5516026472141902e-04 3.6971592513555552e-04
0143 1.5516588563796772e-04 3.6967602171945516e-04
0144 1.5517150554217578e-04 3.6963777170855667e-04
0145 1.5517712444728675e-04 3.6959991352643464e-04
0146 1.5518274236110693e-04 3.6956242182338708e-04
0147 1.5518835929253331e-04 3.6952584832832631e-04
0148 1.5519397525241073e-04 3.6948992663268527e-04
0149 1.5519959024961529e-04 3.6945448627827407e-04
0150 1.5520520429424553e-04 3.6941869160202412e-04
0151 1.5521081739387540e-04 3.6938395480159302e-04
0152 1.5521642956287278e-04 3.6934978407041096e-04
0153 1.5522204080756940e-04 3.6931611821292443e-04
0154 1.5522765114023889e-04 3.6928256921261782e-04
0155 1.5523326056396616e-04 3.6925003595815502e-04
0156 1.5523886909371362e-04 3.6921762824162623e-04
0157 1.5524447673546457e-04 3.6918667980728379e-04
0158 1.5525008349973616e-04 3.6915607945016833e-04
0159 1.5525568939406221e-04 3.6912598943486812e-04
0160 1.5526129442848855e-04 3.6909591414298343e-04
0161 1.5526689861319239e-04 3.6906634644398112e-04
0162 1.5527250195480511e-04 3.6903752352171151e-04
0163 1.5527810445960361e-04 3.6900885207970810e-04
0164 1.5528370614268204e-04 3.6898180052361593e-04
0165 1.5528930700641717e-04 3.6895408364223252e-04
0166 1.5529490706041863e-04 3.6892711892330047e-04
0167 1.5530050631479468e-04 3.6890187914533399e-04
0168 1.5530610477528588e-04 3.6887623083347118e-04
