# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0212 1.1563781165918419e-04 1.2068543007582516e-04
0213 1.1563713802717480e-04 1.2065220123530495e-04
0214 1.1563646453139079e-04 1.2061918422495877e-04
0215 1.1563579117123448e-04 1.2058628695139084e-04
0216 1.1563511794559857e-04 1.2055360949108851e-04
0217 1.1563444485383753e-04 1.2052105749314015e-04
0218 1.1563377189501809e-04 1.2048868041752578e-04
0219 1.1563309906836371e-04 1.2045644748070197e-04
0220 1.1563242637308787e-04 1.2042436255102472e-04
0221 1.1563175380829709e-04 1.2039247302434430e-04
0222 1.1563108137320522e-04 1.2036074076909749e-04
0223 1.1563040906704338e-04 1.2032915192514452e-04
0224 1.1562973688906760e-04 1.2029771227349697e-04
0225 1.1562906483840370e-04 1.2026644246919498e-04
0226 1.1562839291436138e-04 1.2023530804991938e-04
0227 1.1562772111613945e-04 1.2020433978191031e-04
0228 1.1562704944296014e-04 1.2017353861425152e-04
0229 1.1562637789408554e-04 1.2014289738928561e-04
0230 1.1562570646876538e-04 1.2011240998543809e-04
0231 1.1562503516624342e-04 1.2008207144911696e-04
0232 1.1562436398586390e-04 1.2005186332070146e-04
0233 1.1562369292678199e-04 1.2002183623252208e-04
0234 1.1562302198838530e-04 1.1999194820764353e-04
0235 1.1562235116982466e-04 1.1996224763128431e-04
0236 1.1562168047050359e-04 1.1993266722540972e-04
0237 1.1562100988972419e-04 1.1990322983418934e-04
0238 1.1562033942669132e-04 1.1987397995515256e-04
0239 1.1561966908077347e-04 1.1984485379389103e-04
0240 1.1561899885131446e-04 1.1981587531053617e-04
0241 1.1561832873755834e-04 1.1978706684001510e-04
0242 1.1561765873883787e-04 1.1975841578283197e-04
0243 1.1561698885455236e-04 1.1972989474907914e-04
0244 1.1561631908394492e-04 1.1970152589290149e-04
0245 1.1561564942641100e-04 1.1967329467075522e-04
0246 1.1561497988132888e-04 1.1964519578757251e-04
0247 1.1561431044795214e-04 1.1961727242788605e-04
0248 1.1561364112568128e-04 1.1958949356722983e-04
0249 1.1561297191386656e-04 1.1956184217515537e-04
0250 1.1561230281191692e-04 1.1953433021745728e-04
0251 1.1561163381915534e-04 1.1950697547227594e-04
0252 1.1561096493491263e-04 1.1947977550940233e-04
0253 1.1561029615863318e-04 1.1945270684446715e-04
0254 1.1560962748970357e-04 1.1942577044578412e-04
0255 1.1560895892747674e-04 1.1939899069357458e-04
0256 1.1560829047133177e-04 1.1937236295811571e-04
0257 1.1560762212066110e-04 1.1934587499462206e-04
0258 1.1560695387491507e-04 1.1931951471562522e-04
0259 1.1560628573341900e-04 1.1929331232189969e-04
0260 1.1560561769566093e-04 1.1926722939081017e-04
0261 1.1560494976099358e-04 1.1924128890665659e-04
0262 1.1560428192886537e-04 1.1921548704786186e-04
0263 1.1560361419866958e-04 1.1918982236480787e-04
0264 1.1560294656984187e-04 1.1916429940510233e-04
0265 1.1560227904175405e-04 1.1913892218399561e-04
0266 1.1560161161395655e-04 1.1911364541157150e-04
0267 1.1560094428578679e-04 1.1908852855681917e-04
0268 1.1560027705667241e-04 1.1906355929161084e-04
0269 1.1559960992613449e-04 1.1903870162036091e-04
0270 1.1559894289352152e-04 1.1901399411290896e-04
0271 1.1559827595836141e-04 1.1898940197263925e-04
0272 1.1559760912007004e-04 1.1896495476493249e-04
0273 1.1559694237805788e-04 1.1894064534115813e-04
0274 1.1559627573189135e-04 1.1891644503341692e-04
0275 1.1559560918092621e-04 1.1889240611482069e-04
0276 1.1559494272465610e-04 1.1886849456908725e-04
0277 1.1559427636258400e-04 1.1884470606685473e-04
0278 1.1559361009411271e-04 1.1882106959670758e-04
0279 1.1559294391877946e-04 1.1879753551117153e-04
0280 1.1559227783602308e-04 1.1877413287290566e-04
0281 1.1559161184539100e-04 1.1875084037149062e-04
0282 1.1559094594626265e-04 1.1872771453881907e-04
0283 1.1559028013812546e-04 1.1870471483835917e-04
0284 1.1558961442060567e-04 1.1868180548636586e-04
0285 1.1558894879303946e-04 1.1865903473561550e-04
0286 1.1558828325502692e-04 1.1863639215601652e-04
0287 1.1558761780597283e-04 1.1861388685221649e-04
0288 1.1558695244545368e-04 1.1859148606597821e-04
0289 1.1558628717291213e-04 1.1856923031045590e-04
0290 1.1558562198794236e-04 1.1854707267109741e-04
0291 1.1558495688994510e-04 1.1852503721326724e-04
0292 1.1558429187848867e-04 1.1850314105301286e-04
0293 1.1558362695311159e-04 1.1848135733441677e-04
0294 1.1558296211321267e-04 1.1845972218119957e-04
0295 1.1558229735845556e-04 1.1843817293406458e-04
0296 1.1558163268827085e-04 1.1841675052690079e-04
0297 1.1558096810226762e-04 1.1839544042817849e-04
0298 1.1558030359983363e-04 1.1837427819848568e-04
0299 1.1557963918058396e-04 1.1835322831530489e-04
0300 1.1557897484408185e-04 1.1833228585039452e-04
0301 1.1557831058979674e-04 1.1831147153040753e-04
0302 1.1557764641724975e-04 1.1829077581638599e-04
0303 1.1557698232605559e-04 1.1827017611323077e-04
0304 1.1557631831574027e-04 1.1824968723467262e-04
0305 1.1557565438577955e-04 1.1822933970358762e-04
0306 1.1557499053575689e-04 1.1820910059361560e-04
0307 1.1557432676529913e-04 1.1818895060615061e-04
0308 1.1557366307379266e-04 1.1816896218887804e-04
0309 1.1557299946089894e-04 1.1814905927500459e-04
0310 1.1557233592617720e-04 1.1812926133576488e-04
0311 1.1557167246914704e-04 1.1810958642880011e-04
0312 1.1557100908937280e-04 1.1809002386504506e-04
0313 1.1557034578640571e-04 1.1807056980662268e-04
0314 1.1556968255986916e-04 1.1805121126806512e-04
0315 1.1556901940927991e-04 1.1803196806367470e-04
0316 1.1556835633418232e-04 1.1801284305136634e-04
0317 1.1556769333421965e-04 1.1799381077105685e-04
0318 1.1556703040892143e-04 1.1797489710871793e-04
0319 1.1556636755782957e-04 1.1795611248103251e-04
0320 1.1556570478053738e-04 1.1793742086610952e-04
0321 1.1556504207670957e-04 1.1791880498845514e-04
0322 1.1556437944580713e-04 1.1790031025345516e-04
0323 1.1556371688754354e-04 1.1788190580135937e-04
0324 1.1556305440134868e-04 1.1786365020994926e-04
0325 1.1556239198692044e-04 1.1784547908201624e-04
0326 1.1556172964382394e-04 1.1782741956789082e-04
0327 1.1556106737161230e-04 1.1780947930527614e-04
0328 1.1556040516991059e-04 1.1779162496505686e-04
0329 1.1555974303836274e-04 1.1777384821224148e-04
0330 1.1555908097652671e-04 1.1775618367753034e-04
0331 1.1555841898396229e-04 1.1773863867235779e-04
0332 1.1555775706034842e-04 1.1772118343616442e-04
0333 1.1555709520522315e-04 1.1770384184967861e-04
0334 1.1555643341819043e-04 1.1768659747476573e-04
0335 1.1555577169897293e-04 1.1766942412295102e-04
0336 1.1555511004704624e-04 1.1765236659762124e-04
0337 1.1555444846207924e-04 1.1763541106534434e-04
0338 1.1555378694375260e-04 1.1761854136295048e-04
0339 1.1555312549152175e-04 1.1760180384238862e-04
0340 1.1555246410514127e-04 1.1758513880564182e-04
0341 1.1555180278419930e-04 1.1756856062370944e-04
0342 1.1555114152834820e-04 1.1755207113994703e-04
0343 1.1555048033716957e-04 1.1753569351035455e-04
0344 1.1554981921027052e-04 1.1751942637040488e-04
0345 1.1554915814732373e-04 1.1750324150060570e-04
0346 1.1554849714796053e-04 1.1748713039534874e-04
0347 1.1554783621184037e-04 1.1747112536752393e-04
0348 1.1554717533850628e-04 1.1745522272122214e-04
0349 1.1554651452769937e-04 1.1743939570936541e-04
0350 1.1554585377903343e-04 1.1742366358250039e-04
0351 1.1554519309211255e-04 1.1740804163252127e-04
0352 1.1554453246661299e-04 1.1739250504224768e-04
0353 1.1554387190215215e-04 1.1737705979214684e-04
0354 1.1554321139842901e-04 1.1736168695358088e-04
0355 1.1554255095509502e-04 1.1734639778609406e-04
0356 1.1554189057174491e-04 1.1733121404799872e-04
0357 1.1554123024808766e-04 1.1731611283876071e-04
0358 1.1554056998375171e-04 1.1730110223569355e-04
0359 1.1553990977838879e-04 1.1728617263096287e-04
0360 1.1553924963171996e-04 1.1727131575796187e-04
0361 1.1553858954338894e-04 1.1725655875631898e-04
0362 1.1553792951297278e-04 1.1724191113449470e-04
0363 1.1553726954022986e-04 1.1722733367068161e-04
0364 1.1553660962485263e-04 1.1721283043565896e-04
0365 1.1553594976639812e-04 1.1719843920738853e-04
0366 1.1553528996465565e-04 1.1718410586741077e-04
0367 1.1553463021929715e-04 1.1716985371406093e-04
0368 1.1553397052987205e-04 1.1715571517022909e-04
0369 1.1553331089624769e-04 1.1714162533829607e-04
0370 1.1553265131797626e-04 1.1712764023242796e-04
0371 1.1553199179473728e-04 1.1711373518622166e-04
0372 1.1553133232633357e-04 1.1709988212491207e-04
0373 1.1553067291234901e-04 1.1708613387842194e-04
0374 1.1553001355252285e-04 1.1707244904687162e-04
0375 1.1552935424651394e-04 1.1705885552004838e-04
0376 1.1552869499403249e-04 1.1704533163331922e-04
0377 1.1552803579485132e-04 1.1703190739390036e-04
0378 1.1552737664855071e-04 1.1701855344544866e-04
0379 1.1552671755487014e-04 1.1700527768361493e-04
0380 1.1552605851355382e-04 1.1699206361464420e-04
0381 1.1552539952430260e-04 1.1697892641124022e-04
0382 1.1552474058678206e-04 1.1696587955249869e-04
0383 1.1552408170074483e-04 1.1695291010587422e-04
0384 1.1552342286582565e-04 1.1694002744540622e-04
0385 1.1552276408186296e-04 1.1692719598796606e-04
0386 1.1552210534850310e-04 1.1691445279766480e-04
0387 1.1552144666542541e-04 1.1690179214601595e-04
0388 1.1552078803244723e-04 1.1688917724750473e-04
0389 1.1552012944921405e-04 1.1687664716239602e-04
0390 1.1551947091551302e-04 1.1686417457274534e-04
0391 1.1551881243106844e-04 1.1685177579471965e-04
0392 1.1551815399552448e-04 1.1683947920861718e-04
0393 1.1551749560866602e-04 1.1682724598898245e-04
0394 1.1551683727026553e-04 1.1681507388670564e-04
0395 1.1551617898000527e-04 1.1680298515086828e-04
0396 1.1551552073762814e-04 1.1679096047734684e-04
0397 1.1551486254292510e-04 1.1677899887237060e-04
0398 1.1551420439557645e-04 1.1676711241514894e-04
0399 1.1551354629536198e-04 1.1675529853513231e-04
0400 1.1551288824200426e-04 1.1674355825736811e-04
0401 1.1551223023526147e-04 1.1673188250137236e-04
0402 1.1551157227490746e-04 1.1672026108390548e-04
0403 1.1551091436066937e-04 1.1670871671653517e-04
0404 1.1551025649229592e-04 1.1669723795051251e-04
0405 1.1550959866959005e-04 1.1668581296551068e-04
0406 1.1550894089223966e-04 1.1667447376581229e-04
0407 1.1550828316003363e-04 1.1666318719758347e-04
0408 1.1550762547279380e-04 1.1665195544188881e-04
0409 1.1550696783016390e-04 1.1664081115727902e-04
0410 1.1550631023206655e-04 1.1662969718974657e-04
0411 1.1550565267814157e-04 1.1661867912841214e-04
0412 1.1550499516816151e-04 1.1660772998822178e-04
0413 1.1550433770199442e-04 1.1659681671283230e-04
0414 1.1550368027934744e-04 1.1658597830691961e-04
0415 1.1550302290001374e-04 1.1657520264212541e-04
0416 1.1550236556375758e-04 1.1656449272068610e-04
0417 1.1550170827040193e-04 1.1655384086217352e-04
0418 1.1550105101962858e-04 1.1654326699597168e-04
0419 1.1550039381136082e-04 1.1653272518083871e-04
0420 1.1549973664527919e-04 1.1652225830316986e-04
0421 1.1549907952122237e-04 1.1651184738155645e-04
0422 1.1549842243897461e-04 1.1650149305739125e-04
0423 1.1549776539830436e-04 1.1649121011085377e-04
0424 1.1549710839899622e-04 1.1648097929152942e-04
0425 1.1549645144094401e-04 1.1647078997264077e-04
0426 1.1549579452381907e-04 1.1646067944062740e-04
0427 1.1549513764748838e-04 1.1645062039139368e-04
0428 1.1549448081172132e-04 1.1644062462011223e-04
0429 1.1549382401637392e-04 1.1643067328978080e-04
0430 1.1549316726119045e-04 1.1642079320487053e-04
0431 1.1549251054599545e-04 1.1641096787728372e-04
0432 1.1549185387064208e-04 1.1640118511627916e-04
0433 1.1549119723486040e-04 1.1639146872490340e-04
0434 1.1549054063857305e-04 1.1638178951757206e-04
0435 1.1548988408145734e-04 1.1637218496814009e-04
0436 1.1548922756341423e-04 1.1636262646815992e-04
0437 1.1548857108429378e-04 1.1635310523814726e-04
0438 1.1548791464384196e-04 1.1634366668368370e-04
0439 1.1548725824187381e-04 1.1633428304627622e-04
0440 1.1548660187828102e-04 1.1632493695629154e-04
0441 1.1548594555282493e-04 1.1631563209248503e-04
0442 1.1548528926537036e-04 1.1630639231869585e-04
0443 1.1548463301573780e-04 1.1629720380834736e-04
0444 1.1548397680375033e-04 1.1628807131742791e-04
0445 1.1548332062922507e-04 1.1627899264369736e-04
0446 1.1548266449202704e-04 1.1626996030059575e-04
0447 1.1548200839194778e-04 1.1626098457387593e-04
0448 1.1548135232885668e-04 1.1625204941904700e-04
0449 1.1548069630256367e-04 1.1624316493508660e-04
0450 1.1548004031296256e-04 1.1623431788703886e-04
0451 1.1547938435985801e-04 1.1622553116764248e-04
0452 1.1547872844303919e-04 1.1621680954297527e-04
0453 1.1547807256243660e-04 1.1620812203187516e-04
0454 1.1547741671784130e-04 1.1619947869536441e-04
0455 1.1547676090910652e-04 1.1619088362057970e-04
0456 1.1547610513610993e-04 1.1618233116521224e-04
0457 1.1547544939868201e-04 1.1617382421750952e-04
0458 1.1547479369667749e-04 1.1616536348333060e-04
0459 1.1547413802993732e-04 1.1615695919075082e-04
0460 1.1547348239828956e-04 1.1614860654858157e-04
0461 1.1547282680164778e-04 1.1614028449763412e-04
0462 1.1547217123982750e-04 1.1613201615915487e-04
0463 1.1547151571269773e-04 1.1612378454834591e-04
0464 1.1547086022014787e-04 1.1611559498686896e-04
0465 1.1547020476196031e-04 1.1610746522351515e-04
0466 1.1546954933807788e-04 1.1609936351125200e-04
0467 1.1546889394832917e-04 1.1609131095600424e-04
0468 1.1546823859255028e-04 1.1608331276860045e-04
0469 1.1546758327064955e-04 1.1607535183674530e-04
0470 1.1546692798245926e-04 1.1606743684284475e-04
0471 1.1546627272786726e-04 1.1605954642540093e-04
0472 1.1546561750678108e-04 1.1605169865067153e-04
0473 1.1546496231900323e-04 1.1604391048073603e-04
0474 1.1546430716442563e-04 1.1603616445380283e-04
0475 1.1546365204290811e-04 1.1602846541248659e-04
0476 1.1546299695436871e-04 1.1602079822671127e-04
0477 1.1546234189863417e-04 1.1601316881081564e-04
0478 1.1546168687559653e-04 1.1600558543140707e-04
0479 1.1546103188515422e-04 1.1599803210245425e-04
0480 1.1546037692716953e-04 1.1599052492828765e-04
0481 1.1545972200147165e-04 1.1598306003235218e-04
0482 1.1545906710807511e-04 1.1597561051764975e-04
0483 1.1545841224669520e-04 1.1596823605464416e-04
0484 1.1545775741732548e-04 1.1596088364415793e-04
0485 1.1545710261977807e-04 1.1595357688550484e-04
0486 1.1545644785402774e-04 1.1594629616530951e-04
0487 1.1545579311982512e-04 1.1593906915410719e-04
0488 1.1545513841719123e-04 1.1593185483421841e-04
0489 1.1545448374595377e-04 1.1592469524422177e-04
0490 1.1545382910597107e-04 1.1591757121506750e-04
0491 1.1545317449716704e-04 1.1591047708812120e-04
0492 1.1545251991945214e-04 1.1590341597750128e-04
0493 1.1545186537266798e-04 1.1589640173809780e-04
0494 1.1545121085669930e-04 1.1588943071976774e-04
0495 1.1545055637151880e-04 1.1588247949104841e-04
0496 1.1544990191690242e-04 1.1587557447739504e-04
0497 1.1544924749284010e-04 1.1586869665543058e-04
0498 1.1544859309917426e-04 1.1586186026675026e-04
0499 1.1544793873580500e-04 1.1585505603834270e-04
0500 1.1544728440266310e-04 1.1584827887950446e-04
0501 1.1544663009961400e-04 1.1584154886794352e-04
0502 1.1544597582649588e-04 1.1583485882394478e-04
0503 1.1544532158335007e-04 1.1582817081059699e-04
0504 1.1544466736993907e-04 1.1582154064484970e-04
0505 1.1544401318622963e-04 1.1581493293080463e-04
0506 1.1544335903210347e-04 1.1580835840645447e-04
0507 1.1544270490749263e-04 1.1580180621455853e-04
0508 1.1544205081222484e-04 1.1579530142246643e-04
0509 1.1544139674630034e-04 1.1578882412572245e-04
0510 1.1544074270949009e-04 1.1578240048475762e-04
0511 1.1544008870177618e-04 1.1577599436079475e-04
0512 1.1543943472308821e-04 1.1576961260119824e-04
0513 1.1543878077326733e-04 1.1576326622147992e-04
0514 1.1543812685226955e-04 1.1575694229418428e-04
