# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 2.0838621872290545e-04 7.0244388769795472e-03
0002 2.0838138698494533e-04 6.6255596935415823e-03
0003 2.0837675908062415e-04 6.2123842269845549e-03
0004 2.0837225272484365e-04 5.7950205968597332e-03
0005 2.0836782068636849e-04 5.3812368789871020e-03
0006 2.0836343635563122e-04 4.9769063815634602e-03
0007 2.0835908514554865e-04 4.5863716868866089e-03
0008 2.0835475937885334e-04 4.2127444332133125e-03
0009 2.0835045527176213e-04 3.8581475476423830e-03
0010 2.0834617116103881e-04 3.5239186737848730e-03
0011 2.0834190647970899e-04 3.2107728810674805e-03
0012 2.0833766117405711e-04 2.9189377776478601e-03
0013 2.0833343538159086e-04 2.6482626098267357e-03
0014 2.0832922926150032e-04 2.3983098010479454e-03
0015 2.0832504291048840e-04 2.1684270889315450e-03
0016 2.0832087633199065e-04 1.9578073122098732e-03
0017 2.0831672942826061e-04 1.7655372784268358e-03
0018 2.0831260200600225e-04 1.5906368780756960e-03
0019 2.0830849379242715e-04 1.4320872744745523e-03
0020 2.0830440444919343e-04 1.2888584618469434e-03
0021 2.0830033358413896e-04 1.1599288982729165e-03
0022 2.0829628076908532e-04 1.0442947143347013e-03
0023 2.0829224554804737e-04 9.4098439719126356e-04
0024 2.0828822744821621e-04 8.4906334400226683e-04
0025 2.0828422598833236e-04 7.6763790124221871e-04
0026 2.0828024068384233e-04 6.9585702295834261e-04
0027 2.0827627105185132e-04 6.3291031388969428e-04
0028 2.0827231661721759e-04 5.7802548071152204e-04
0029 2.0826837691280260e-04 5.3046608978690876e-04
0030 2.0826445148278762e-04 4.8952648653262268e-04
0031 2.0826053988424353e-04 4.5453016086262094e-04
0032 2.0825664168787176e-04 4.2482823109513140e-04
0033 2.0825275647757573e-04 3.9980085318241313e-04
0034 2.0824888385285222e-04 3.7885870402258208e-04
0035 2.0824502342821225e-04 3.6145020913339553e-04
0036 2.0824117483204778e-04 3.4706538301888616e-04
0037 2.0823733770666209e-04 3.3524115648808276e-04
0038 2.0823351170801276e-04 3.2556342831053755e-04
0039 2.0822969650791708e-04 3.1766889224704210e-04
0040 2.0822589178708890e-04 3.1124562615168614e-04
0041 2.0822209724288170e-04 3.0602774395912342e-04
0042 2.0821831258188071e-04 3.0179303537875907e-04
0043 2.0821453752360193e-04 2.9835740256795821e-04
0044 2.0821077179734206e-04 2.9556978684845936e-04
0045 2.0820701514467514e-04 2.9330711963124607e-04
0046 2.0820326731511499e-04 2.9147027641497218e-04
0047 2.0819952806922553e-04 2.8997867519731064e-04
0048 2.0819579717512536e-04 2.8876781695357857e-04
0049 2.0819207441148799e-04 2.8778546322452318e-04
0050 2.0818835956381329e-04 2.8699006785683955e-04
0051 2.0818465242562010e-04 2.8634788543248558e-04
0052 2.0818095279854053e-04 2.8583177502066419e-04
0053 2.0817726048976237e-04 2.8541982590720810e-04
0054 2.0817357531587052e-04 2.8509375210792855e-04
0055 2.0816989709666002e-04 2.8483953274399329e-04
0056 2.0816622566047278e-04 2.8464492082477198e-04
0057 2.0816256084106677e-04 2.8450015211552474e-04
0058 2.0815890247635142e-04 2.8439736678142780e-04
0059 2.0815525041146239e-04 2.8432952342470890e-04
0060 2.0815160449558321e-04 2.8429125686543300e-04
0061 2.0814796458274029e-04 2.8427792362759909e-04
0062 2.0814433053219735e-04 2.8428557373430166e-04
0063 2.0814070220720479e-04 2.8431107629460321e-04
0064 2.0813707947508827e-04 2.8435161915609945e-04
0065 2.0813346220859401e-04 2.8440485833627709e-04
0066 2.0812985028166182e-04 2.8446916129065718e-04
0067 2.0812624357564513e-04 2.8454238162013365e-04
0068 2.0812264197220615e-04 2.8462349377884118e-04
0069 2.0811904535965585e-04 2.8471124278775208e-04
0070 2.0811545362579823e-04 2.8480500777121478e-04
0071 2.0811186666529134e-04 2.8490339312866285e-04
