# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 1.2816855977617594e-04 3.4154100083356380e-03
0002 1.2816312131524055e-04 3.2565803240768476e-03
0003 1.2815822764416845e-04 3.0765344340184862e-03
0004 1.2815381487092057e-04 2.8839209810377010e-03
0005 1.2814983374979466e-04 2.6853390983467302e-03
0006 1.2814624472146105e-04 2.4857799469877443e-03
0007 1.2814301485772296e-04 2.2889724785259235e-03
0008 1.2814011595264221e-04 2.0976546744127184e-03
0009 1.2813752330352799e-04 1.9137880891380856e-03
0010 1.2813521491649281e-04 1.7387267631644207e-03
0011 1.2813317097262934e-04 1.5733514508984377e-03
0012 1.2813137345675806e-04 1.4181769639702718e-03
0013 1.2812980589065994e-04 1.2734372128446558e-03
0014 1.2812845313378880e-04 1.1391544546974278e-03
0015 1.2812730122687243e-04 1.0151944086015873e-03
0016 1.2812633726793369e-04 9.0131163309521657e-04
0017 1.2812554930849836e-04 7.9718682839149870e-04
0018 1.2812492626653612e-04 7.0245825868603807e-04
0019 1.2812445784982237e-04 6.1674860388874128e-04
0020 1.2812413448955623e-04 5.3968864025966752e-04
0021 1.2812394728194782e-04 4.7093890926153429e-04
0022 1.2812388793439339e-04 4.1020964856336662e-04
0023 1.2812394871753553e-04 3.5727612127295350e-04
0024 1.2812412242352533e-04 3.1198563659479438e-04
0025 1.2812440232452607e-04 2.7424704179115461e-04
0026 1.2812478213839693e-04 2.4398595910642335e-04
0027 1.2812525599553010e-04 2.2105423453114593e-04
0028 1.2812581840819864e-04 2.0510401936804163e-04
0029 1.2812646424366667e-04 1.9548061383169000e-04
0030 1.2812718869878597e-04 1.9121506294845526e-04
0031 1.2812798727592880e-04 1.9114578229300711e-04
0032 1.2812885576273151e-04 1.9410442005663714e-04
0033 1.2812979021094146e-04 1.9906771815630706e-04
0034 1.2813078691910917e-04 2.0522762225464789e-04
0035 1.2813184241553864e-04 2.1199231488635149e-04
0036 1.2813295344243179e-04 2.1895205680035713e-04
0037 1.2813411694182327e-04 2.2583633338014165e-04
0038 1.2813533004120981e-04 2.3247535227363417e-04
0039 1.2813659004267536e-04 2.3876934564450071e-04
0040 1.2813789441068536e-04 2.4466636756221758e-04
0041 1.2813924076109207e-04 2.5014636152926944e-04
0042 1.2814062685148462e-04 2.5520993313961842e-04
0043 1.2814205057284025e-04 2.5987063005633484e-04
0044 1.2814350993941434e-04 2.6415000728502984e-04
0045 1.2814500308189070e-04 2.6807383503414152e-04
