# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 2.4356773160370411e-04 9.3574356421385993e-04
0002 2.4354763330324016e-04 9.3373696423002916e-04
0003 2.4352750945326340e-04 9.2448857532754125e-04
0004 2.4350736097633027e-04 9.0894628452366385e-04
0005 2.4348718918492472e-04 8.8802418672198863e-04
0006 2.4346699571395615e-04 8.6258321054242149e-04
0007 2.4344678230882685e-04 8.3342171175915345e-04
0008 2.4342655081306243e-04 8.0126991181852581e-04
0009 2.4340630302194149e-04 7.6678937419968353e-04
0010 2.4338604073297337e-04 7.3057348581110270e-04
0011 2.4336576567617893e-04 6.9315123931392114e-04
0012 2.4334547949083729e-04 6.5499120984979212e-04
0013 2.4332518370499573e-04 6.1650612722279942e-04
0014 2.4330487977171884e-04 5.7805771548996750e-04
0015 2.4328456902810919e-04 5.3996244929173820e-04
0016 2.4326425273247086e-04 5.0249669637016103e-04
0017 2.4324393201953401e-04 4.6590255035369027e-04
0018 2.4322360795321412e-04 4.3039291838322297e-04
0019 2.4320328147010980e-04 3.9615759447757059e-04
0020 2.4318295345574591e-04 3.6336852656804403e-04
0021 2.4316262471976678e-04 3.3218658563249675e-04
0022 2.4314229597400183e-04 3.0276804344161605e-04
0023 2.4312196787231108e-04 2.7527097441494791e-04
0024 2.4310164100863264e-04 2.4986222502888875e-04
0025 2.4308131590828767e-04 2.2672327114281197e-04
0026 2.4306099304882998e-04 2.0605309246943032e-04
0027 2.4304067285443640e-04 1.8806507219188231e-04
0028 2.4302035572128331e-04 1.7297267516184529e-04
0029 2.4300004196952789e-04 1.6095944425263215e-04
0030 2.4297973191301698e-04 1.5213268239900495e-04
0031 2.4295942582860472e-04 1.4647267435518956e-04
0032 2.4293912393399237e-04 1.4379890465093741e-04
0033 2.4291882643734803e-04 1.4377580136659422e-04
0034 2.4289853354019802e-04 1.4596043185552841e-04
0035 2.4287824535738415e-04 1.4987052392454359e-04
0036 2.4285796206797566e-04 1.5504576117045634e-04
0037 2.4283768377869676e-04 1.6108503933311019e-04
0038 2.4281741057271427e-04 1.6766105358514551e-04
0039 2.4279714256715283e-04 1.7451880621647070e-04
0040 2.4277687980629311e-04 1.8146564097560019e-04
0041 2.4275662237090045e-04 1.8836027572463254e-04
0042 2.4273637027979062e-04 1.9510112924744913e-04
0043 2.4271612362203432e-04 2.0161763095825138e-04
0044 2.4269588235313543e-04 2.0786165034076940e-04
0045 2.4267564657538167e-04 2.1380345385810603e-04
0046 2.4265541624915517e-04 2.1942504700793710e-04
0047 2.4263519142005708e-04 2.2471887857698720e-04
0048 2.4261497205976660e-04 2.2968390723752979e-04
0049 2.4259475819971528e-04 2.3432476262052110e-04
0050 2.4257454981850844e-04 2.3864929810957461e-04
0051 2.4255434690635181e-04 2.4266829735077522e-04
0052 2.4253414946393247e-04 2.4639436490510146e-04
0053 2.4251395747260156e-04 2.4984109586602215e-04
0054 2.4249377094356432e-04 2.5302288808877281e-04
0055 2.4247358983901603e-04 2.5595408341196773e-04
0056 2.4245341413926968e-04 2.5864946066163401e-04
0057 2.4243324381618533e-04 2.6112365477960314e-04
0058 2.4241307887346182e-04 2.6339110526144656e-04
0059 2.4239291929019217e-04 2.6546543353372123e-04
0060 2.4237276502756558e-04 2.6735980186887241e-04
0061 2.4235261609615878e-04 2.6908710266137972e-04
0062 2.4233247242373820e-04 2.7065911921129445e-04
0063 2.4231233403170145e-04 2.7208784126455152e-04
0064 2.4229220088211885e-04 2.7338387153684858e-04
0065 2.4227207298088083e-04 2.7455749373148352e-04
0066 2.4225195026785995e-04 2.7561795085097795e-04
0067 2.4223183274706006e-04 2.7657454663112792e-04
0068 2.4221172038647241e-04 2.7743555078725877e-04
0069 2.4219161317266631e-04 2.7820886747491900e-04
0070 2.4217151107966100e-04 2.7890173780154817e-04
0071 2.4215141411169363e-04 2.7952099124075360e-04
0072 2.4213132221678434e-04 2.8007259097197028e-04
0073 2.4211123538722169e-04 2.8056260426293568e-04
0074 2.4209115361881398e-04 2.8099642974158573e-04
0075 2.4207107687997646e-04 2.8137883400242830e-04
0076 2.4205100517408625e-04 2.8171444889760742e-04
0077 2.4203093843233901e-04 2.8200721117342139e-04
0078 2.4201087669437557e-04 2.8226156349858976e-04
0079 2.4199081993777320e-04 2.8248064292765604e-04
0080 2.4197076810307077e-04 2.8266748524110815e-04
0081 2.4195072123311257e-04 2.8282556725282143e-04
0082 2.4193067927057450e-04 2.8295711037743394e-04
0083 2.4191064222325276e-04 2.8306487167675088e-04
0084 2.4189061006515053e-04 2.8315100863440925e-04
0085 2.4187058278257346e-04 2.8321822942532700e-04
0086 2.4185056038635122e-04 2.8326657572709058e-04
0087 2.4183054284896281e-04 2.8329908863026587e-04
0088 2.4181053013967347e-04 2.8331710672623543e-04
0089 2.4179052227062860e-04 2.8332222665807612e-04
0090 2.4177051921592444e-04 2.8331551728932858e-04
0091 2.4175052096701429e-04 2.8329819431052863e-04
0092 2.4173052751835233e-04 2.8327130781564605e-04
0093 2.4171053885512013e-04 2.8323572162800096e-04
0094 2.4169055496494130e-04 2.8319228509027759e-04
0095 2.4167057584039905e-04 2.8314179377756917e-04
0096 2.4165060147593367e-04 2.8308491654894271e-04
0097 2.4163063185670143e-04 2.8302219158498200e-04
0098 2.4161066697756000e-04 2.8295418912600053e-04
0099 2.4159070680528121e-04 2.8288135246926999e-04
0100 2.4157075136061281e-04 2.8280444866112404e-04
0101 2.4155080063078060e-04 2.8272367218900207e-04
0102 2.4153085459311142e-04 2.8263928066738045e-04
0103 2.4151091325995619e-04 2.8255173564833958e-04
0104 2.4149097658626541e-04 2.8246111200793002e-04
0105 2.4147104460219996e-04 2.8236806390440961e-04
0106 2.4145111728432510e-04 2.8227254196422987e-04
0107 2.4143119461977848e-04 2.8217477523998592e-04
0108 2.4141127660921711e-04 2.8207504325461773e-04
0109 2.4139136323653637e-04 2.8197345581232038e-04
0110 2.4137145450098377e-04 2.8187025093246289e-04
0111 2.4135155039927233e-04 2.8176553059195835e-04
0112 2.4133165091117534e-04 2.8165932921331077e-04
0113 2.4131175605184683e-04 2.8155189296230821e-04
0114 2.4129186578918750e-04 2.8144308788077973e-04
0115 2.4127198012905747e-04 2.8133321174245060e-04
0116 2.4125209906275674e-04 2.8122231251538919e-04
0117 2.4123222259910920e-04 2.8111047515606613e-04
0118 2.4121235070073037e-04 2.8099754217243423e-04
0119 2.4119248339096275e-04 2.8088387835577863e-04
0120 2.4117262064156337e-04 2.8076932219668198e-04
0121 2.4115276246918258e-04 2.8065409950260968e-04
0122 2.4113290884929866e-04 2.8053804746643127e-04
0123 2.4111305979613410e-04 2.8042133827871129e-04
0124 2.4109321527960751e-04 2.8030380663216333e-04
0125 2.4107337530408684e-04 2.8018570977241761e-04
0126 2.4105353987150110e-04 2.8006709952112138e-04
0127 2.4103370896380989e-04 2.7994791382248340e-04
0128 2.4101388259551866e-04 2.7982830702713389e-04
0129 2.4099406075344949e-04 2.7970810516352295e-04
0130 2.4097424341755854e-04 2.7958730869948571e-04
0131 2.4095443060099012e-04 2.7946615547639014e-04
0132 2.4093462228495763e-04 2.7934455840936112e-04
0133 2.4091481848464088e-04 2.7922267111621173e-04
0134 2.4089501917902792e-04 2.7910031744384048e-04
0135 2.4087522438061466e-04 2.7897762321613589e-04
0136 2.4085543406784422e-04 2.7885443167822527e-04
0137 2.4083564824712827e-04 2.7873089536472370e-04
0138 2.4081586690081610e-04 2.7860697331519291e-04
0139 2.4079609005304276e-04 2.7848285039223496e-04
0140 2.4077631767767063e-04 2.7835824322243517e-04
0141 2.4075654976942111e-04 2.7823328349902879e-04
0142 2.4073678633478992e-04 2.7810809986361591e-04
0143 2.4071702736591389e-04 2.7798263885086448e-04
0144 2.4069727286026452e-04 2.7785693287198511e-04
0145 2.4067752282856198e-04 2.7773099850879725e-04
0146 2.4065777722803583e-04 2.7760463546247971e-04
0147 2.4063803610098542e-04 2.7747830226373911e-04
0148 2.4061829942505618e-04 2.7735165795757894e-04
0149 2.4059856720208740e-04 2.7722474281062834e-04
0150 2.4057883941101837e-04 2.7709751777947969e-04
0151 2.4055911608248352e-04 2.7697023836122418e-04
0152 2.4053939717977538e-04 2.7684259042109360e-04
0153 2.4051968272289324e-04 2.7671486081746576e-04
0154 2.4049997270526668e-04 2.7658692502951549e-04
0155 2.4048026711616773e-04 2.7645875560766735e-04
0156 2.4046056595358322e-04 2.7633046109470845e-04
0157 2.4044086924131141e-04 2.7620212594738422e-04
0158 2.4042117693487086e-04 2.7607341893349152e-04
0159 2.4040148906404689e-04 2.7594473635524281e-04
0160 2.4038180561531750e-04 2.7581589772837309e-04
0161 2.4036212659941743e-04 2.7568694631614538e-04
0162 2.4034245198916980e-04 2.7555772506169726e-04
0163 2.4032278180822304e-04 2.7542850332932167e-04
0164 2.4030311603402576e-04 2.7529910271807087e-04
0165 2.4028345468360559e-04 2.7516970729507052e-04
0166 2.4026379775329734e-04 2.7504017980952122e-04
0167 2.4024414522833397e-04 2.7491044783967952e-04
0168 2.4022449711515509e-04 2.7478066433276672e-04
0169 2.4020485342297882e-04 2.7465082970145834e-04
0170 2.4018521412636008e-04 2.7452078547701166e-04
0171 2.4016557924553869e-04 2.7439078403935162e-04
0172 2.4014594878403825e-04 2.7426069454202222e-04
