# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0396 2.3547805030899369e-04 2.2227116863805896e-04
0397 2.3547424370936606e-04 2.2228474281434465e-04
0398 2.3547043735992540e-04 2.2229830414555586e-04
0399 2.3546663125988964e-04 2.2231178359551543e-04
0400 2.3546282540766776e-04 2.2232519976033772e-04
0401 2.3545901980227783e-04 2.2233853114795739e-04
0402 2.3545521444202937e-04 2.2235184440052839e-04
0403 2.3545140932584039e-04 2.2236507163097928e-04
0404 2.3544760445261029e-04 2.2237821581560716e-04
0405 2.3544379982073195e-04 2.2239132911601735e-04
0406 2.3543999542919024e-04 2.2240436067306126e-04
0407 2.3543619127661651e-04 2.2241734529834955e-04
0408 2.3543238736161072e-04 2.2243029304498793e-04
0409 2.3542858368315577e-04 2.2244315939521324e-04
0410 2.3542478023982555e-04 2.2245598024755078e-04
0411 2.3542097703048228e-04 2.2246873729545190e-04
0412 2.3541717405387046e-04 2.2248142460781791e-04
0413 2.3541337130878080e-04 2.2249405946941792e-04
0414 2.3540956879393023e-04 2.2250663951029764e-04
0415 2.3540576650825186e-04 2.2251915833820278e-04
0416 2.3540196445024665e-04 2.2253165439631517e-04
0417 2.3539816261909066e-04 2.2254407527729642e-04
0418 2.3539436101342317e-04 2.2255644663753940e-04
0419 2.3539055963191804e-04 2.2256879609383923e-04
0420 2.3538675847370059e-04 2.2258105895067276e-04
0421 2.3538295753742762e-04 2.2259331181487108e-04
0422 2.3537915682216205e-04 2.2260546654328338e-04
0423 2.3537535632654576e-04 2.2261760962581864e-04
0424 2.3537155604949110e-04 2.2262971065459641e-04
0425 2.3536775599010062e-04 2.2264174414863899e-04
0426 2.3536395614701238e-04 2.2265374850220915e-04
0427 2.3536015651940366e-04 2.2266570443466342e-04
0428 2.3535635710595872e-04 2.2267761164311846e-04
0429 2.3535255790601688e-04 2.2268945254075019e-04
0430 2.3534875891788334e-04 2.2270130273110649e-04
0431 2.3534496014129716e-04 2.2271303054128525e-04
0432 2.3534116157470928e-04 2.2272475890203544e-04
0433 2.3533736321740276e-04 2.2273642616679816e-04
0434 2.3533356506828291e-04 2.2274807254525367e-04
0435 2.3532976712622427e-04 2.2275972005901453e-04
0436 2.3532596939046931e-04 2.2277131432605447e-04
0437 2.3532217186010055e-04 2.2278284246356547e-04
0438 2.3531837453400197e-04 2.2279434787339698e-04
0439 2.3531457741164601e-04 2.2280579390474361e-04
0440 2.3531078049173171e-04 2.2281721774627090e-04
0441 2.3530698377357534e-04 2.2282859344787897e-04
0442 2.3530318725616884e-04 2.2283994084116595e-04
0443 2.3529939093890309e-04 2.2285122600450413e-04
0444 2.3529559482083956e-04 2.2286248087715146e-04
0445 2.3529179890087451e-04 2.2287374947023937e-04
0446 2.3528800317870570e-04 2.2288491726246007e-04
0447 2.3528420765331302e-04 2.2289608209375566e-04
0448 2.3528041232363588e-04 2.2290725909172727e-04
0449 2.3527661718929726e-04 2.2291836678064205e-04
0450 2.3527282224952194e-04 2.2292941930515035e-04
0451 2.3526902750335249e-04 2.2294046662115443e-04
0452 2.3526523295031596e-04 2.2295145659523717e-04
0453 2.3526143858965335e-04 2.2296240695628250e-04
0454 2.3525764442059791e-04 2.2297334194217727e-04
0455 2.3525385044257546e-04 2.2298425264645702e-04
0456 2.3525005665481007e-04 2.2299514823107870e-04
0457 2.3524626305670735e-04 2.2300601227430458e-04
0458 2.3524246964772556e-04 2.2301683176464981e-04
0459 2.3523867642728769e-04 2.2302762511410348e-04
0460 2.3523488339449361e-04 2.2303843315711486e-04
0461 2.3523109054891648e-04 2.2304918794101780e-04
0462 2.3522729789053029e-04 2.2305984214980590e-04
0463 2.3522350541776692e-04 2.2307059857294142e-04
0464 2.3521971313086949e-04 2.2308125873991280e-04
0465 2.3521592102891296e-04 2.2309190707486319e-04
0466 2.3521212911163083e-04 2.2310251546831642e-04
0467 2.3520833737838322e-04 2.2311308521301309e-04
0468 2.3520454582877067e-04 2.2312362210978893e-04
0469 2.3520075446229789e-04 2.2313413768583744e-04
0470 2.3519696327837204e-04 2.2314465250879341e-04
0471 2.3519317227670760e-04 2.2315514355076698e-04
0472 2.3518938145667637e-04 2.2316562550650038e-04
0473 2.3518559081800718e-04 2.2317605609444528e-04
0474 2.3518180036024891e-04 2.2318645200819850e-04
0475 2.3517801008304616e-04 2.2319683207649776e-04
0476 2.3517421998589777e-04 2.2320717561317494e-04
0477 2.3517043006869630e-04 2.2321748357536335e-04
0478 2.3516664033064322e-04 2.2322780634101655e-04
0479 2.3516285077160618e-04 2.2323810743686695e-04
0480 2.3515906139122547e-04 2.2324838198577100e-04
0481 2.3515527218903441e-04 2.2325865474980523e-04
0482 2.3515148316506391e-04 2.2326886162145457e-04
0483 2.3514769431847669e-04 2.2327910200828870e-04
0484 2.3514390564921453e-04 2.2328929528893230e-04
0485 2.3514011715719969e-04 2.2329941566269639e-04
0486 2.3513632884186088e-04 2.2330953657167578e-04
0487 2.3513254070290201e-04 2.2331965204127122e-04
0488 2.3512875274027409e-04 2.2332972874930315e-04
0489 2.3512496495327383e-04 2.2333985634885763e-04
0490 2.3512117734188651e-04 2.2334992784361866e-04
0491 2.3511738990603857e-04 2.2335994812255224e-04
0492 2.3511360264523223e-04 2.2336994683447691e-04
0493 2.3510981555941604e-04 2.2337993650294898e-04
0494 2.3510602864813135e-04 2.2338992577842197e-04
0495 2.3510224191115522e-04 2.2339990909568897e-04
0496 2.3509845534839662e-04 2.2340983471883441e-04
0497 2.3509466895967721e-04 2.2341971863915373e-04
0498 2.3509088274473289e-04 2.2342959216299047e-04
0499 2.3508709670317325e-04 2.2343947796570028e-04
0500 2.3508331083506290e-04 2.2344931248798050e-04
0501 2.3507952513997116e-04 2.2345914945915446e-04
0502 2.3507573961774019e-04 2.2346894595297914e-04
0503 2.3507195426855700e-04 2.2347869439919078e-04
0504 2.3506816909165125e-04 2.2348845929494497e-04
0505 2.3506438408731848e-04 2.2349817603594668e-04
0506 2.3506059925501853e-04 2.2350790768902579e-04
0507 2.3505681459474247e-04 2.2351761155270229e-04
0508 2.3505303010635763e-04 2.2352729534469380e-04
0509 2.3504924578950895e-04 2.2353699110235287e-04
0510 2.3504546164421030e-04 2.2354665284555209e-04
0511 2.3504167767018550e-04 2.2355629381054317e-04
0512 2.3503789386717264e-04 2.2356591280796607e-04
0513 2.3503411023550013e-04 2.2357548313995819e-04
0514 2.3503032677452647e-04 2.2358503987972132e-04
