# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 2.3996935567571894e-04 5.6865775024081367e-03
0002 2.3996294264066412e-04 5.3669123014584864e-03
0003 2.3995675480780661e-04 5.0351444465008745e-03
0004 2.3995070378604892e-04 4.6991621491147976e-03
0005 2.3994473716550162e-04 4.3651507635238266e-03
0006 2.3993882421812841e-04 4.0378795167938459e-03
0007 2.3993294721700345e-04 3.7209468746285299e-03
0008 2.3992709616950386e-04 3.4169885957348787e-03
0009 2.3992126562877980e-04 3.1278537785960482e-03
0010 2.3991545276688786e-04 2.8547543811379985e-03
0011 2.3990965622208737e-04 2.5983895305926657e-03
0012 2.3990387541327160e-04 2.3590505369579452e-03
0013 2.3989811014102610e-04 2.1367078559575044e-03
0014 2.3989236035957179e-04 1.9310838237084943e-03
0015 2.3988662605471827e-04 1.7417127036979706e-03
0016 2.3988090718015528e-04 1.5679903847007331e-03
0017 2.3987520362983182e-04 1.4092153225132135e-03
0018 2.3986951523369087e-04 1.2646209939541292e-03
0019 2.3986384175912366e-04 1.1334036114222037e-03
0020 2.3985818292111355e-04 1.0147433168618929e-03
0021 2.3985253839231237e-04 9.0782125725379266e-04
0022 2.3984690781399305e-04 8.1183269971160893e-04
0023 2.3984129080594369e-04 7.2599677287351727e-04
0024 2.3983568697544635e-04 6.4956333510558740e-04
0025 2.3983009592374945e-04 5.8181733500961769e-04
0026 2.3982451725278184e-04 5.2208035244204968e-04
0027 2.3981895056892640e-04 4.6971045000073457e-04
0028 2.3981339548689255e-04 4.2409939751411390e-04
0029 2.3980785163103637e-04 3.8466850447685668e-04
0030 2.3980231864023589e-04 3.5086280861734590e-04
0031 2.3979679616493429e-04 3.2214653559573567e-04
0032 2.3979128387034682e-04 2.9799756045091223e-04
0033 2.3978578143747084e-04 2.7790552128862902e-04
0034 2.3978028855928157e-04 2.6137341754196543e-04
0035 2.3977480494577507e-04 2.4792092679171206e-04
0036 2.3976933031812715e-04 2.3709273281215387e-04
0037 2.3976386441320951e-04 2.2846562814696566e-04
0038 2.3975840697895877e-04 2.2165657131605957e-04
0039 2.3975295777708223e-04 2.1632730999301210e-04
0040 2.3974751657855500e-04 2.1218687617928172e-04
0041 2.3974208316773318e-04 2.0899009595027061e-04
0042 2.3973665733783710e-04 2.0653509697775329e-04
0043 2.3973123889256702e-04 2.0465827950987361e-04
0044 2.3972582764407945e-04 2.0322909604710246e-04
0045 2.3972042341413976e-04 2.0214454998138774e-04
0046 2.3971502603163327e-04 2.0132437158832786e-04
0047 2.3970963533349890e-04 2.0070632843369808e-04
0048 2.3970425116459512e-04 2.0024256370849226e-04
0049 2.3969887337447666e-04 1.9989653506212042e-04
0050 2.3969350182129437e-04 1.9964027396560363e-04
