# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 1.4777519229129893e-04 4.1992598502466503e-03
0002 1.4776875633839716e-04 4.0290077105283439e-03
0003 1.4776230389998811e-04 3.8640657222843446e-03
0004 1.4775583509089475e-04 3.7042992759240981e-03
0005 1.4774935025035373e-04 3.5495904029160161e-03
0006 1.4774284989184979e-04 3.3998334880197463e-03
0007 1.4773633465325144e-04 3.2549318806902030e-03
0008 1.4772980526525859e-04 3.1147950814311939e-03
0009 1.4772326252302892e-04 2.9793365983800052e-03
0010 1.4771670725830880e-04 2.8484722733708233e-03
0011 1.4771014032585454e-04 2.7221189365801324e-03
0012 1.4770356258643613e-04 2.6001934736228447e-03
0013 1.4769697489167949e-04 2.4826121199687341e-03
0014 1.4769037808410422e-04 2.3692899469457836e-03
0015 1.4768377297994298e-04 2.2601406139162467e-03
0016 1.4767716036893328e-04 2.1550761585902149e-03
0017 1.4767054101109286e-04 2.0540069551648298e-03
0018 1.4766391563016373e-04 1.9568417767258268e-03
0019 1.4765728491653547e-04 1.8634878605995526e-03
0020 1.4765064952216184e-04 1.7738511009639721e-03
0021 1.4764401006277323e-04 1.6878362180429236e-03
0022 1.4763736711644851e-04 1.6053469893625826e-03
0023 1.4763072122497985e-04 1.5262864655000161e-03
0024 1.4762407289374961e-04 1.4505572302539592e-03
0025 1.4761742259328378e-04 1.3780616281449786e-03
0026 1.4761077076212893e-04 1.3087020060356669e-03
0027 1.4760411780375492e-04 1.2423809782329349e-03
0028 1.4759746409163314e-04 1.1790016031874675e-03
0029 1.4759080997113805e-04 1.1184676137812534e-03
0030 1.4758415575783672e-04 1.0606836528937961e-03
0031 1.4757750174149720e-04 1.0055554160189085e-03
0032 1.4757084818247423e-04 9.5298985217226982e-04
0033 1.4756419533381462e-04 9.0289524291278496e-04
0034 1.4755754340152496e-04 8.5518156405325213e-04
0035 1.4755089258893216e-04 8.0976030680442776e-04
0036 1.4754424307363660e-04 7.6654481655510237e-04
0037 1.4753759501711321e-04 7.2545029827878230e-04
0038 1.4753094856096924e-04 6.8639394720720957e-04
0039 1.4752430383602538e-04 6.4929496510990196e-04
0040 1.4751766095339532e-04 6.1407470222818591e-04
0041 1.4751102001413297e-04 5.8065661956146998e-04
