# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0287 1.5204892555877335e-04 8.9905040184214382e-05
0288 1.5204466366364479e-04 8.9894975625028862e-05
0289 1.5204040233607295e-04 8.9884995918582935e-05
0290 1.5203614157190571e-04 8.9875038629707576e-05
0291 1.5203188137042216e-04 8.9865133178210126e-05
0292 1.5202762173494058e-04 8.9855312425281161e-05
0293 1.5202336266059669e-04 8.9845510465750837e-05
0294 1.5201910414888644e-04 8.9835774399914091e-05
0295 1.5201484620002936e-04 8.9826099074140239e-05
0296 1.5201058881201347e-04 8.9816455662334764e-05
0297 1.5200633198351438e-04 8.9806859537041952e-05
0298 1.5200207571633561e-04 8.9797339164297458e-05
0299 1.5199782000868705e-04 8.9787871883604579e-05
0300 1.5199356486210371e-04 8.9778461174603490e-05
0301 1.5198931027176282e-04 8.9769060745343435e-05
0302 1.5198505624035606e-04 8.9759732679437688e-05
0303 1.5198080276593553e-04 8.9750458040192756e-05
0304 1.5197654984989555e-04 8.9741255362527544e-05
0305 1.5197229749011203e-04 8.9732091927310437e-05
0306 1.5196804568744747e-04 8.9722978677581527e-05
0307 1.5196379443845379e-04 8.9713892604804550e-05
0308 1.5195954374691624e-04 8.9704880921469770e-05
0309 1.5195529360671989e-04 8.9695889055028735e-05
0310 1.5195104402447598e-04 8.9686996013692240e-05
0311 1.5194679499364337e-04 8.9678108419893347e-05
0312 1.5194254651546970e-04 8.9669282666021542e-05
0313 1.5193829859174311e-04 8.9660531895025358e-05
0314 1.5193405121981783e-04 8.9651811587196834e-05
0315 1.5192980439949230e-04 8.9643130518577197e-05
0316 1.5192555813058205e-04 8.9634492377557742e-05
0317 1.5192131241109741e-04 8.9625892224281690e-05
0318 1.5191706724226579e-04 8.9617363128135369e-05
0319 1.5191282262584671e-04 8.9608894054485122e-05
0320 1.5190857855580810e-04 8.9600422290434537e-05
0321 1.5190433503534318e-04 8.9592017275559528e-05
0322 1.5190009206406127e-04 8.9583662741768406e-05
0323 1.5189584963935384e-04 8.9575337921102459e-05
0324 1.5189160776142192e-04 8.9567075318653581e-05
0325 1.5188736643303934e-04 8.9558895481579756e-05
0326 1.5188312565055331e-04 8.9550733837788965e-05
0327 1.5187888541465147e-04 8.9542603954609920e-05
0328 1.5187464572260096e-04 8.9534494695826648e-05
0329 1.5187040657552815e-04 8.9526448933278217e-05
0330 1.5186616797432324e-04 8.9518471736371556e-05
0331 1.5186192991937516e-04 8.9510534596890954e-05
0332 1.5185769240456273e-04 8.9502589702283706e-05
0333 1.5185345543490382e-04 8.9494724955543954e-05
0334 1.5184921900877494e-04 8.9486898052182589e-05
0335 1.5184498312339429e-04 8.9479094290467769e-05
0336 1.5184074778011209e-04 8.9471356441868017e-05
0337 1.5183651298151230e-04 8.9463683627317644e-05
0338 1.5183227872119740e-04 8.9456003678741602e-05
0339 1.5182804500123756e-04 8.9448385436573962e-05
0340 1.5182381182523376e-04 8.9440839251026229e-05
0341 1.5181957918695339e-04 8.9433278235568180e-05
0342 1.5181534708753736e-04 8.9425752914568086e-05
0343 1.5181111552744740e-04 8.9418278595353428e-05
0344 1.5180688450351385e-04 8.9410851112332440e-05
0345 1.5180265402287146e-04 8.9403531505964794e-05
0346 1.5179842407629166e-04 8.9396197082264377e-05
0347 1.5179419467033843e-04 8.9388939618645238e-05
0348 1.5178996579958250e-04 8.9381681968123740e-05
0349 1.5178573746634535e-04 8.9374465661408198e-05
0350 1.5178150966756944e-04 8.9367270311335435e-05
0351 1.5177728240700061e-04 8.9360134760981818e-05
0352 1.5177305567821577e-04 8.9353004885871137e-05
0353 1.5176882948741597e-04 8.9345961767261717e-05
0354 1.5176460382992658e-04 8.9338937227395604e-05
0355 1.5176037870765052e-04 8.9331961496150116e-05
0356 1.5175615411795466e-04 8.9325010223646856e-05
0357 1.5175193006345756e-04 8.9318112311548165e-05
0358 1.5174770654030666e-04 8.9311226589410550e-05
0359 1.5174348354977544e-04 8.9304390295201185e-05
0360 1.5173926109425881e-04 8.9297604769137258e-05
0361 1.5173503916697574e-04 8.9290806268988186e-05
0362 1.5173081777239452e-04 8.9284078196504564e-05
0363 1.5172659691086663e-04 8.9277394556793032e-05
0364 1.5172237657761745e-04 8.9270708285240047e-05
0365 1.5171815677562605e-04 8.9264075322167941e-05
0366 1.5171393750311349e-04 8.9257476627935487e-05
0367 1.5170971876080522e-04 8.9250922908880152e-05
0368 1.5170550054869808e-04 8.9244400422488232e-05
0369 1.5170128286219915e-04 8.9237889065031420e-05
0370 1.5169706570692702e-04 8.9231463310062570e-05
0371 1.5169284908026856e-04 8.9225060586855100e-05
0372 1.5168863298104182e-04 8.9218671328452625e-05
0373 1.5168441740878610e-04 8.9212302580349271e-05
0374 1.5168020236204621e-04 8.9205967605081831e-05
0375 1.5167598784452378e-04 8.9199699990097784e-05
0376 1.5167177385138071e-04 8.9193443247272204e-05
0377 1.5166756038513545e-04 8.9187243850998230e-05
0378 1.5166334744662100e-04 8.9181083563692111e-05
0379 1.5165913503069496e-04 8.9174914225723632e-05
0380 1.5165492314113234e-04 8.9168797872466959e-05
0381 1.5165071177582654e-04 8.9162704894036164e-05
0382 1.5164650093346329e-04 8.9156640826492008e-05
0383 1.5164229061778747e-04 8.9150640343922566e-05
0384 1.5163808082621679e-04 8.9144638937680852e-05
0385 1.5163387155464448e-04 8.9138625580494009e-05
0386 1.5162966280864222e-04 8.9132675557683727e-05
0387 1.5162545458089900e-04 8.9126729866866028e-05
0388 1.5162124687948043e-04 8.9120886708393424e-05
0389 1.5161703970034926e-04 8.9115056926357240e-05
0390 1.5161283304079815e-04 8.9109233336283865e-05
0391 1.5160862690374630e-04 8.9103460646902910e-05
0392 1.5160442128829080e-04 8.9097713181687173e-05
0393 1.5160021619186519e-04 8.9091978822889174e-05
0394 1.5159601161759086e-04 8.9086294028312610e-05
0395 1.5159180756277736e-04 8.9080618235736132e-05
0396 1.5158760402636908e-04 8.9074964177666657e-05
0397 1.5158340101203063e-04 8.9069360847810153e-05
0398 1.5157919851363868e-04 8.9063751155978168e-05
0399 1.5157499653622842e-04 8.9058203875764646e-05
0400 1.5157079507479296e-04 8.9052669976381286e-05
0401 1.5156659413378433e-04 8.9047206178662864e-05
0402 1.5156239371209810e-04 8.9041764877104175e-05
0403 1.5155819380653559e-04 8.9036310288244418e-05
0404 1.5155399441764436e-04 8.9030875640131374e-05
0405 1.5154979554549876e-04 8.9025472396579017e-05
0406 1.5154559718974516e-04 8.9020107304884486e-05
0407 1.5154139935206175e-04 8.9014786287220350e-05
0408 1.5153720202942873e-04 8.9009472691265457e-05
0409 1.5153300522164395e-04 8.9004187693309805e-05
0410 1.5152880893070782e-04 8.8998953586757779e-05
0411 1.5152461315682571e-04 8.8993740048624872e-05
0412 1.5152041789552752e-04 8.8988504630238958e-05
0413 1.5151622314726261e-04 8.8983299760036778e-05
0414 1.5151202891562496e-04 8.8978160143467647e-05
0415 1.5150783519760498e-04 8.8973035290055780e-05
0416 1.5150364199458633e-04 8.8967934395850059e-05
0417 1.5149944930094051e-04 8.8962832445891021e-05
0418 1.5149525712501017e-04 8.8957817950633571e-05
0419 1.5149106546059866e-04 8.8952794058183069e-05
0420 1.5148687430730875e-04 8.8947790591785466e-05
0421 1.5148268366993163e-04 8.8942843044133028e-05
0422 1.5147849354071307e-04 8.8937872830357706e-05
0423 1.5147430392697015e-04 8.8932966444120365e-05
0424 1.5147011482316734e-04 8.8928044568124093e-05
0425 1.5146592623003816e-04 8.8923141162646421e-05
0426 1.5146173814741784e-04 8.8918272749434195e-05
0427 1.5145755057712184e-04 8.8913446952067595e-05
0428 1.5145336351673620e-04 8.8908632355653053e-05
0429 1.5144917696604903e-04 8.8903842972401124e-05
0430 1.5144499092627450e-04 8.8899088495397293e-05
0431 1.5144080539578237e-04 8.8894349069853351e-05
0432 1.5143662037654136e-04 8.8889634595018077e-05
0433 1.5143243586328907e-04 8.8884905003157211e-05
0434 1.5142825186058770e-04 8.8880231004810634e-05
0435 1.5142406836565365e-04 8.8875576905277095e-05
0436 1.5141988538005946e-04 8.8870963964016107e-05
0437 1.5141570290439228e-04 8.8866372892452443e-05
0438 1.5141152093283878e-04 8.8861764245682650e-05
0439 1.5140733947253859e-04 8.8857222062534627e-05
0440 1.5140315851802730e-04 8.8852668496741682e-05
0441 1.5139897806994146e-04 8.8848138577164054e-05
0442 1.5139479812963154e-04 8.8843648822920442e-05
0443 1.5139061869668798e-04 8.8839182535841444e-05
0444 1.5138643977018163e-04 8.8834724401684644e-05
0445 1.5138226135036424e-04 8.8830273828927254e-05
0446 1.5137808343514613e-04 8.8825821570306216e-05
0447 1.5137390602377033e-04 8.8821395440577861e-05
0448 1.5136972911998481e-04 8.8817034827915657e-05
0449 1.5136555272296582e-04 8.8812699037873582e-05
0450 1.5136137682888529e-04 8.8808353086690698e-05
0451 1.5135720144065083e-04 8.8804042147510849e-05
0452 1.5135302655559324e-04 8.8799742810241568e-05
0453 1.5134885217743955e-04 8.8795485543864005e-05
0454 1.5134467830102627e-04 8.8791215471414431e-05
0455 1.5134050493000980e-04 8.8786981175034761e-05
0456 1.5133633206223379e-04 8.8782749598745168e-05
0457 1.5133215969707984e-04 8.8778529300416576e-05
0458 1.5132798783411194e-04 8.8774335790158633e-05
0459 1.5132381647570866e-04 8.8770191721993335e-05
0460 1.5131964562154529e-04 8.8766062217558102e-05
0461 1.5131547526699485e-04 8.8761915089527604e-05
0462 1.5131130541485026e-04 8.8757810988511295e-05
0463 1.5130713606770934e-04 8.8753747866874124e-05
0464 1.5130296721948340e-04 8.8749663031010236e-05
0465 1.5129879887449711e-04 8.8745619201420299e-05
0466 1.5129463102993892e-04 8.8741580214200547e-05
0467 1.5129046368770786e-04 8.8737567100339251e-05
0468 1.5128629684462759e-04 8.8733555629092627e-05
0469 1.5128213050294008e-04 8.8729584765522378e-05
0470 1.5127796466236638e-04 8.8725640933831550e-05
0471 1.5127379932347704e-04 8.8721712297033442e-05
0472 1.5126963448181682e-04 8.8717769532458207e-05
0473 1.5126547014335582e-04 8.8713871391321610e-05
0474 1.5126130630169725e-04 8.8709950541147564e-05
0475 1.5125714295911405e-04 8.8706067129852676e-05
0476 1.5125298011868458e-04 8.8702230063797554e-05
0477 1.5124881777680725e-04 8.8698378616328417e-05
0478 1.5124465593110799e-04 8.8694523122423744e-05
0479 1.5124049458565473e-04 8.8690719602296092e-05
0480 1.5123633373895239e-04 8.8686935292275768e-05
0481 1.5123217338989999e-04 8.8683163405729666e-05
0482 1.5122801353920849e-04 8.8679416628787455e-05
0483 1.5122385418837379e-04 8.8675690059855503e-05
0484 1.5121969533210991e-04 8.8671939201011673e-05
0485 1.5121553697548955e-04 8.8668228042245811e-05
0486 1.5121137911354321e-04 8.8664512251992631e-05
0487 1.5120722175119002e-04 8.8660844416044108e-05
0488 1.5120306488404213e-04 8.8657171243184199e-05
0489 1.5119890851392824e-04 8.8653527078362977e-05
0490 1.5119475264113098e-04 8.8649903971268213e-05
0491 1.5119059726451299e-04 8.8646284240600449e-05
0492 1.5118644238198335e-04 8.8642669477568159e-05
0493 1.5118228799815858e-04 8.8639100617252448e-05
0494 1.5117813410895118e-04 8.8635517899302322e-05
0495 1.5117398071332633e-04 8.8631945275405435e-05
0496 1.5116982781535472e-04 8.8628421254908457e-05
0497 1.5116567541113924e-04 8.8624898142102950e-05
0498 1.5116152350456541e-04 8.8621404527304751e-05
0499 1.5115737209023066e-04 8.8617881441191638e-05
0500 1.5115322117068358e-04 8.8614381638885495e-05
0501 1.5114907074578198e-04 8.8610900596006035e-05
0502 1.5114492081360419e-04 8.8607431589391843e-05
0503 1.5114077137696921e-04 8.8604004399817378e-05
0504 1.5113662243574890e-04 8.8600588098190926e-05
0505 1.5113247398557508e-04 8.8597149009976632e-05
0506 1.5112832602870010e-04 8.8593738780513569e-05
0507 1.5112417856542328e-04 8.8590362054318618e-05
0508 1.5112003159750977e-04 8.8587010257195833e-05
0509 1.5111588512119490e-04 8.8583638043738492e-05
0510 1.5111173913693893e-04 8.8580270924344356e-05
0511 1.5110759364544052e-04 8.8576922343719047e-05
0512 1.5110344864446002e-04 8.8573587587358144e-05
0513 1.5109930413914727e-04 8.8570304022464173e-05
0514 1.5109516012311257e-04 8.8567001594199444e-05
