# step du_rel dp_rel
# u_rtol 1.0000000000000000e-04
# p_rtol 1.0000000000000000e-03
0001 1.3421548954754180e-04 1.9359831642823922e-03
0002 1.3421331922265265e-04 1.8391422032571546e-03
0003 1.3421115331260723e-04 1.7447836121437829e-03
0004 1.3420899046659202e-04 1.6529436891318157e-03
0005 1.3420682975883320e-04 1.5636923974346585e-03
0006 1.3420467056438315e-04 1.4771156549986692e-03
0007 1.3420251247014294e-04 1.3933028067080930e-03
0008 1.3420035521161664e-04 1.3123379991818022e-03
0009 1.3419819862769465e-04 1.2342944512306734e-03
0010 1.3419604262838604e-04 1.1592310180056837e-03
0011 1.3419388717198115e-04 1.0871902965244220e-03
0012 1.3419173224874228e-04 1.0181980204287337e-03
0013 1.3418957786943318e-04 9.5226321629264803e-04
0014 1.3418742405725041e-04 8.8937892570175486e-04
0015 1.3418527084230100e-04 8.2952342329242117e-04
0016 1.3418311825775646e-04 7.7266159559754080e-04
0017 1.3418096633725316e-04 7.1874641875523376e-04
0018 1.3417881511321216e-04 6.6772063097875060e-04
0019 1.3417666461584880e-04 6.1951824164206768e-04
0020 1.3417451487252339e-04 5.7406613181476909e-04
0021 1.3417236590745744e-04 5.3128547434898939e-04
0022 1.3417021774166657e-04 4.9109317361230808e-04
0023 1.3416807039299872e-04 4.5340311214908755e-04
0024 1.3416592387630817e-04 4.1812736705639712e-04
0025 1.3416377820355888e-04 3.8517734071049210e-04
0026 1.3416163338419301e-04 3.5446470567667494e-04
0027 1.3415948942524934e-04 3.2590231146600396e-04
0028 1.3415734633168095e-04 2.9940501037721421e-04
0029 1.3415520410654306e-04 2.7489033301125493e-04
0030 1.3415306275120056e-04 2.5227906185868430e-04
0031 1.3415092226560385e-04 2.3149564702551928e-04
0032 1.3414878264836116e-04 2.1246848176042859e-04
0033 1.3414664389704861e-04 1.9512990955085390e-04
0034 1.3414450600826756e-04 1.7941596208142905e-04
0035 1.3414236897775874e-04 1.6526576729124340e-04
0036 1.3414023280064745e-04 1.5262040012677732e-04
0037 1.3413809747144024e-04 1.4142140331748938e-04
0038 1.3413596298412326e-04 1.3160872570331007e-04
0039 1.3413382933235890e-04 1.2311836621877148e-04
0040 1.3413169650942908e-04 1.1587998964271875e-04
0041 1.3412956450835762e-04 1.0981491469499155e-04
0042 1.3412743332196411e-04 1.0483500152091083e-04
0043 1.3412530294293500e-04 1.0084288815169456e-04
0044 1.3412317336378344e-04 9.7733711466771328e-05
0045 1.3412104457699326e-04 9.5398171563784620e-05
0046 1.3411891657499265e-04 9.3726401236203947e-05
0047 1.3411678935014196e-04 9.2611933533899162e-05
0048 1.3411466289487434e-04 9.1955165465330412e-05
0049 1.3411253720156031e-04 9.1665866069508113e-05
0050 1.3411041226267016e-04 9.1664623966081096e-05
